% Model:              6inch_1inch_ALUMINA_only_WGM_testing_LN_with_fieldnormplot.mph
% Version:            COMSOL 6.1.0.282
% Date:               May 20 2025, 17:48
% Table:              Table 1 - 
% Eigenfrequency (GHz)                            Frequency (GHz)                                   Quality factor (1)
5.444094416583712+0.06640031449616397i            5.444094416583712                                 40.994492706041505
5.444728218900333+0.06529556872013022i            5.444728218900333                                 41.69293817041031
5.44616594587463+0.10297255123010678i             5.44616594587463                                  26.444746103767013
5.454656657383836+0.30835429569592293i            5.454656657383836                                 8.844787852027899
5.455552372018679+0.30776368600806053i            5.455552372018679                                 8.863216519761519
5.456311577986745+0.3071038798592884i             5.456311577986745                                 8.88349502534251
5.456589587844854+0.30817150803806415i            5.456589587844854                                 8.853170143118613
5.457785509130126+0.05466219598262864i            5.457785509130126                                 49.92285263168518
5.460366546370906+0.02216512069840004i            5.460366546370906                                 123.174753268207
5.461170738243393+0.02256644972978875i            5.461170738243393                                 121.00199197560077
5.461250413367137+0.05481846620667864i            5.461250413367137                                 49.81214170401015
5.465683468550659+0.05112909114238593i            5.465683468550659                                 53.449839870316175
5.467548264517479+0.051384160923084815i           5.467548264517479                                 53.20266173755046
5.478735880487755+0.021171095479636377i           5.478735880487755                                 129.39188446241553
5.482991009808479+0.002757497731385788i           5.482991009808479                                 994.196830590498
5.484101892734565+0.0027399201472186096i          5.484101892734565                                 1000.7776865872664
5.484171087429949+0.09702664069974627i            5.484171087429949                                 28.26116130517693
5.485770289158256+0.00273712769535712i            5.485770289158256                                 1002.1034638726478
5.485825304840023+0.09883254265626251i            5.485825304840023                                 27.753132507779377
5.488127958948514+0.07357091331927737i            5.488127958948514                                 37.29821821792235
5.488434585352439+0.0027445450533046655i          5.488434585352439                                 999.8805774282878
5.491319638949369+0.051607847621286555i           5.491319638949369                                 53.20237029885721
5.4915888022506145+0.07340666292492906i           5.4915888022506145                                37.40524758540454
5.495001122322395+0.05145970389896249i            5.495001122322395                                 53.39130140654756
5.501214432126058+0.005090001472618008i           5.501214432126058                                 540.3941886579204
5.502695321966538+0.005095107489533809i           5.502695321966538                                 539.9979620910826
5.506447419298075+0.002769128227599087i           5.506447419298075                                 994.2564891753534
5.510688750409057+0.002810551922629943i           5.510688750409057                                 980.3570441161769
5.520224164883986+0.028465294776676784i           5.520224164883986                                 96.96411381284932
5.523182885844141+0.002727686134775451i           5.523182885844141                                 1012.4300621374133
5.524166290202034+0.018469474201787833i           5.524166290202034                                 149.54855319236154
5.524723262770442+0.028594301794747548i           5.524723262770442                                 96.60531847266981
5.525506874925223+0.01850851743454601i            5.525506874925223                                 149.26929978226957
5.528067315839999+0.0027157867488188936i          5.528067315839999                                 1017.7653525712534
5.542135774588533+0.09723515952957579i            5.542135774588533                                 28.498620259386705
5.546500912752934+0.0967769896406984i             5.546500912752934                                 28.656093423371058
5.563532096781505+0.0028392942797710354i          5.563532096781505                                 979.7385456695521
5.566308235654983+0.0028552958343717096i          5.566308235654983                                 974.7340658450223
5.5670935007340905+0.030423167069285807i          5.5670935007340905                                91.49431234518707
5.567734001524473+0.10159476100164393i            5.567734001524473                                 27.40167872157492
5.569758465169127+0.030841959662285916i           5.569758465169127                                 90.29514541483441
5.5730808779440695+0.002808491583289388i          5.5730808779440695                                992.1840092211908
5.574201336631387+0.0027909805359370337i          5.574201336631387                                 998.6098550056574
5.574700349093807+0.010458241161286231i           5.574700349093807                                 266.52188752970915
5.5755560409197935+0.010292707065149205i          5.5755560409197935                                270.8498359871941
5.578928033587387+0.0033654468892612586i          5.578928033587387                                 828.8539705364367
5.581925182879013+0.005774088977641627i           5.581925182879013                                 483.3598169766081
5.583826072116033+0.0063805842744897754i          5.583826072116033                                 437.5638524547617
5.584382004340063+0.004372686320777492i           5.584382004340063                                 638.5527790782766
5.586219087527707+0.004751314023575991i           5.586219087527707                                 587.8604381660442
5.588895323320259+0.02110145769171855i            5.588895323320259                                 132.42912894860507
5.5927162186141866+0.020947830876347148i          5.5927162186141866                                133.49153551094153
5.593511327668726+0.005574385653471726i           5.593511327668726                                 501.7154961448613
5.596394098215975+0.0030785494441813903i          5.596394098215975                                 908.933606506375
5.597035569850106+0.0055574870133412385i          5.597035569850106                                 503.558133056715
5.605012362755803+0.08322928279060375i            5.605012362755803                                 33.67211740162073
5.607381175669056+0.08408801284543188i            5.607381175669056                                 33.34233374010383
5.609463350859982+0.027898201369120527i           5.609463350859982                                 100.53449820368863
5.611013512884874+0.0028535783866831654i          5.611013512884874                                 983.1539128327208
5.611314173439439+0.0028411471926896256i          5.611314173439439                                 987.5085296315434
5.612048145601246+0.02832164762659393i            5.612048145601246                                 99.0770067404474
5.614525602532627+0.02281093751501836i            5.614525602532627                                 123.06652453096483
5.616401287622271+0.022318649328266427i           5.616401287622271                                 125.82305508311237
5.620003092860018+0.022024703316665593i           5.620003092860018                                 127.58408165724279
5.620401098593169+0.021971799165347104i           5.620401098593169                                 127.90033843603949
5.621064218277082+0.21014969950133713i            5.621064218277082                                 13.37395254814846
5.624593863061561+0.25928719835523023i            5.624593863061561                                 10.846262173259554
5.624608057490516+0.26210145509073135i            5.624608057490516                                 10.729829896486939
5.625333787252901+0.2602166325813723i             5.625333787252901                                 10.808943554931684
5.625784942968902+0.2571081653482475i             5.625784942968902                                 10.940502288888604
5.62739240202578+0.20889192196136547i             5.62739240202578                                  13.469626659537763
5.633497477979069+0.002889141317563133i           5.633497477979069                                 974.9432199340604
5.635157637983718+0.2925179732845584i             5.635157637983718                                 9.632156230793202
5.63558695721351+0.0028972750705143963i           5.63558695721351                                  972.566777412153
5.638675326681382+0.2895166220969703i             5.638675326681382                                 9.738085650903958
5.639230207532964+0.299420470976194i              5.639230207532964                                 9.416908251375576
5.641964874873881+0.2970794597277567i             5.641964874873881                                 9.495716869897656
5.645948556859736+0.0033448222872409683i          5.645948556859736                                 843.9833378288222
5.647216690845475+0.0038307017801978717i          5.647216690845475                                 737.0994944108875
5.648653493653984+0.09939494595116904i            5.648653493653984                                 28.41519475461592
5.649990670020832+0.0034480515620331337i          5.649990670020832                                 819.3019402948446
5.650928936791343+0.09902402743148059i            5.650928936791343                                 28.53312010916486
5.651328307891913+0.0037929147266665512i          5.651328307891913                                 744.9848882917875
5.670158624893173+0.06928542911815821i            5.670158624893173                                 40.918838903511585
5.6752178038644425+0.0706075819931643i            5.6752178038644425                                40.18844466599829
5.676784026668529+0.02037809366611984i            5.676784026668529                                 139.28643472933445
5.676884323743549+0.02026924819403708i            5.676884323743549                                 140.03687431815072
5.682003564044679+0.0032593754074395666i          5.682003564044679                                 871.6399392158745
5.683545808703928+0.0032254484647919373i          5.683545808703928                                 881.0473753873098
5.685761790918349+0.040485230375563015i           5.685761790918349                                 70.22019805956556
5.687427656792295+0.0034248016685484565i          5.687427656792295                                 830.3294916348856
5.689028093020869+0.003360156364315401i           5.689028093020869                                 846.5421659298216
5.689188084757364+0.040909719880943676i           5.689188084757364                                 69.53345196831168
5.69159766251633+0.0029615901844566713i           5.69159766251633                                  960.9023038345363
5.696876168511781+0.0028587096242436456i          5.696876168511781                                 996.4069313299099
5.699467807484505+0.053955263639833856i           5.699467807484505                                 52.81660604542693
5.70036716767426+0.037882128075918335i            5.70036716767426                                  75.23821201715938
5.700871126334923+0.0372998160011048i             5.700871126334923                                 76.41956097271452
5.701694803080926+0.0029518979711945443i          5.701694803080926                                 965.7675940563797
5.701700539607004+0.055557795856650966i           5.701700539607004                                 51.31323562869925
5.704961077191394+0.0028827409105678064i          5.704961077191394                                 989.5029165260123
5.709379475695928+0.018306303912656557i           5.709379475695928                                 155.94025705398113
5.71186552247691+0.018280121454815126i            5.71186552247691                                  156.23160755784693
5.7126591439456815+0.044241808722263784i          5.7126591439456815                                64.56177209896602
5.714017649058579+0.045333841718060174i           5.714017649058579                                 63.02154673538531
5.716184702374284+0.002924623396008168i           5.716184702374284                                 977.251414690919
5.7190651703956235+0.00294943994369971i           5.7190651703956235                                969.517142163227
5.719329881508323+0.019562453623348297i           5.719329881508323                                 146.18130198867675
5.719757497985099+0.054832892079954156i           5.719757497985099                                 52.156263157202055
5.720009829691772+0.05494374963796577i            5.720009829691772                                 52.0533260596696
5.720894155462049+0.019973845959901957i           5.720894155462049                                 143.2096294060468
5.720961023170214+0.0029518931743128256i          5.720961023170214                                 969.0325302002169
5.722259366180413+0.0029834124730557456i          5.722259366180413                                 959.0124426072766
5.726749978995055+0.020726023433310536i           5.726749978995055                                 138.15361150733605
5.7276865100509955+0.020999830543291385i          5.7276865100509955                                136.3745887911644
5.748305228928476+0.0623308206784111i             5.748305228928476                                 46.11125897560546
5.7487958059995+0.04516123879625666i              5.7487958059995                                   63.647454755780636
5.751232396247078+0.04508927746776387i            5.751232396247078                                 63.776054078032885
5.753240030012558+0.06348924544194937i            5.753240030012558                                 45.30877623418098
5.771271575312885+0.06856336542988485i            5.771271575312885                                 42.087137490463306
5.775481023428171+0.06950510723513434i            5.775481023428171                                 41.547170079817576
5.7755447078517825+0.0030132919410987397i         5.7755447078517825                                958.3446975512501
5.7781992526084185+0.0031143227426088274i         5.7781992526084185                                927.6815105823131
5.7812034272948045+0.0029485480126132794i         5.7812034272948045                                980.3475138549569
5.782917883491545+0.003884250124525762i           5.782917883491545                                 744.4059597214527
5.784028467640833+0.0031905907956992227i          5.784028467640833                                 906.4196630037063
5.784228347660824+0.004288455644166187i           5.784228347660824                                 674.3952634241905
5.786033412236827+0.0032400077600335596i          5.786033412236827                                 892.9042522072378
5.786466662734942+0.0031075719795396065i          5.786466662734942                                 931.0269723168602
5.78993976864205+0.003412630626049951i            5.78993976864205                                  848.3103510302527
5.792414248014351+0.0029472303467508072i          5.792414248014351                                 982.6877384050138
5.796906162099033+0.05615791241605238i            5.796906162099033                                 51.61255033085974
5.800710015789693+0.05628494631981233i            5.800710015789693                                 51.529852963081176
5.813346888727475+0.019066794459616457i           5.813346888727475                                 152.44688615698263
5.815764298925083+0.05435545046488652i            5.815764298925083                                 53.4975264594859
5.815970633007222+0.002955971555793247i           5.815970633007222                                 983.7663392952511
5.817419972505843+0.018808202813603157i           5.817419972505843                                 154.65113892483006
5.820690509128483+0.002970896195987447i           5.820690509128483                                 979.6186277039949
5.825930052344998+0.028143502800135552i           5.825930052344998                                 103.5039968855074
5.82605563920686+0.017354974673208685i            5.82605563920686                                  167.84973037732777
5.826696124148529+0.01694226710165453i            5.826696124148529                                 171.95739180559582
5.827448842770024+0.02751362002923678i            5.827448842770024                                 105.90116525156641
