% Model,6inch_1inch_ALUMINA_only_WGM_Qtesting.mph
% Version,COMSOL 6.1.0.282
% Date,"May 21 2025, 09:33"
% Table,Table 5 - 
% search_freq (Hz),Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
5.0E9,5.352867385138163+4.862687561267056E-5i,5.352867385138163,55040.215083687
5.0E9,5.353729226482121+5.59911282681026E-5i,5.353729226482121,47808.72784744426
5.0E9,5.357178818759932+2.7049855851542493E-5i,5.357178818759932,99024.16575085823
5.0E9,5.359340104296105+3.852751690933126E-5i,5.359340104296105,69552.10891099613
5.0E9,5.368746996961887+0.021444459330085916i,5.368746996961887,125.17795189710613
5.0E9,5.370181200349971+0.021410298211891415i,5.370181200349971,125.41117239944231
5.0E9,5.375732737547426+8.373780520557998E-4i,5.375732737547426,3209.860065205773
5.0E9,5.376379356475711+0.0010216113766144694i,5.376379356475711,2631.3231623812576
5.5E9,5.165168496112479+0.04762547130096996i,5.165168496112479,54.22695413837597
5.5E9,5.1662537073391475+0.04785106831318479i,5.1662537073391475,53.982637059700174
5.5E9,5.172791011115827+0.04863747105563074i,5.172791011115827,53.177014540900714
5.5E9,5.174130982858343+0.048192381089976845i,5.174130982858343,53.68204336280938
5.5E9,5.182051541971569+0.02116127086041412i,5.182051541971569,122.44187922724214
5.5E9,5.183337265222614+5.507354672339613E-5i,5.183337265222614,47058.32086006411
5.5E9,5.183856823715669+0.04505903719524072i,5.183856823715669,57.522942636945686
5.5E9,5.184982684126695+0.02105776087752458i,5.184982684126695,123.11334320594226
5.5E9,5.185879426518761+1.0547128690601439E-4i,5.185879426518761,24584.318531828976
5.5E9,5.188930906925632+0.0070786384897165i,5.188930906925632,366.52040604021937
5.5E9,5.189890768244988+3.8811439743687167E-4i,5.189890768244988,6686.032265898026
5.5E9,5.19020204994593+0.007132637565584644i,5.19020204994593,363.83469664776817
5.5E9,5.1907310783056335+9.25612620385931E-4i,5.1907310783056335,2803.94355261782
5.5E9,5.191305627089357+9.557133344740677E-4i,5.191305627089357,2715.932403489039
5.5E9,5.191994663314676+9.387811483125944E-4i,5.191994663314676,2765.2848976819523
5.5E9,5.195776304119433+0.0024200963213352037i,5.195776304119433,1073.4647745865018
5.5E9,5.196070603757398+0.0019174262473629134i,5.196070603757398,1354.9597046832153
5.5E9,5.205990952415683+0.021952875240232872i,5.205990952415683,118.57196142751047
5.5E9,5.2065383524984306+0.022040805266233032i,5.2065383524984306,118.1113459696265
5.5E9,5.2079767357317+0.06375890192804035i,5.2079767357317,40.84117337536281
5.5E9,5.208643392471855+0.06324623767900157i,5.208643392471855,41.17749595563042
5.5E9,5.214391846101651+0.013991647441402423i,5.214391846101651,186.339452446173
5.5E9,5.215978140673844+0.013939528693386714i,5.215978140673844,187.09305943566238
5.5E9,5.216187685168419+1.1635948684401446E-4i,5.216187685168419,22414.10574524521
5.5E9,5.216402671798333+2.3183101420721068E-4i,5.216402671798333,11250.441813483829
5.5E9,5.217779323237353+2.5757419463697564E-4i,5.217779323237353,10128.691910676993
5.5E9,5.218794730631205+1.1647062816259907E-4i,5.218794730631205,22403.909092623315
5.5E9,5.237504696656658+0.07692940709220351i,5.237504696656658,34.040979221244115
5.5E9,5.2399764822164885+0.07772287502302544i,5.2399764822164885,33.709358285216176
5.5E9,5.242806932826816+0.019846812019934223i,5.242806932826816,132.08184084075864
5.5E9,5.243753018354016+0.1808418571907736i,5.243753018354016,14.498172878257597
5.5E9,5.244063002364311+0.18509032156542615i,5.244063002364311,14.166226948043386
5.5E9,5.24512103388628+0.02000550676401719i,5.24512103388628,131.09193123066476
5.5E9,5.249585159339631+6.671396936656615E-5i,5.249585159339631,39343.97255314921
5.5E9,5.257374598283805+0.055758164296756146i,5.257374598283805,47.144437631617514
5.5E9,5.257425932315602+0.17669002462805627i,5.257425932315602,14.877540323464261
5.5E9,5.258126438330753+6.332796067882726E-5i,5.258126438330753,41515.04629209328
5.5E9,5.260543535598075+0.17879716225210907i,5.260543535598075,14.710925691819874
5.5E9,5.2616894301952195+0.0569436284020573i,5.2616894301952195,46.20086195635824
5.5E9,5.27494558657841+1.5288365735997667E-5i,5.27494558657841,172515.0247471557
5.5E9,5.277667273463336+1.8009332976121807E-5i,5.277667273463336,146525.895225017
5.5E9,5.29049972427991+0.011923544293908234i,5.29049972427991,221.8509695553712
5.5E9,5.292215294069087+0.012213707224972054i,5.292215294069087,216.65065309772058
5.5E9,5.298808064939883+4.9894479152780875E-5i,5.298808064939883,53100.14409324236
5.5E9,5.299469635864548+0.12220383992154496i,5.299469635864548,21.68290963388227
5.5E9,5.300143575531067+1.0689997542437706E-4i,5.300143575531067,24790.20015902848
5.5E9,5.3024551122235435+0.12343147711904612i,5.3024551122235435,21.47934722967577
5.5E9,5.30720650384293+0.03162969624138697i,5.30720650384293,83.89594486365209
5.5E9,5.309690740293327+0.03223288006446561i,5.309690740293327,82.36450993013918
5.5E9,5.31383621287841+0.01151453215205436i,5.31383621287841,230.7447728968452
5.5E9,5.316849317337221+0.015043947441921175i,5.316849317337221,176.71057871823555
5.5E9,5.31710838047697+0.011623871418177632i,5.31710838047697,228.71503775248127
5.5E9,5.31958893660414+0.015332592698618088i,5.31958893660414,173.47323577843392
5.5E9,5.326395457425869+0.02704392790399967i,5.326395457425869,98.47673526444584
5.5E9,5.3286013986193295+0.027020535523484566i,5.3286013986193295,98.60280885232716
5.5E9,5.331352960996587+0.026582852840741765i,5.331352960996587,100.27804376258626
5.5E9,5.341369946975369+6.1013265002872456E-5i,5.341369946975369,43772.202214747085
5.5E9,5.342042325054598+6.0655850446828494E-5i,5.342042325054598,44035.672451229446
5.5E9,5.352867385138175+4.862687560822318E-5i,5.352867385138175,55040.21508872107
5.5E9,5.353729226482145+5.599112826432811E-5i,5.353729226482145,47808.72785066739
5.5E9,5.357178818759952+2.704985586853312E-5i,5.357178818759952,99024.16568865927
5.5E9,5.359340104296114+3.852751690539943E-5i,5.359340104296114,69552.10891809422
5.5E9,5.368746996961878+0.021444459330083137i,5.368746996961878,125.17795189712214
5.5E9,5.370181200349981+0.021410298211888966i,5.370181200349981,125.41117239945687
5.5E9,5.375732737547426+8.37378052058964E-4i,5.375732737547426,3209.860065193644
5.5E9,5.37637935647574+0.0010216113766370115i,5.37637935647574,2631.323162323211
5.5E9,5.381728561482243+0.006982898741913414i,5.381728561482243,385.35060870777943
5.5E9,5.383359230347626+0.006917309651388037i,5.383359230347626,389.12232512732703
5.5E9,5.383941682149339+0.02330693748719234i,5.383941682149339,115.5008392910465
5.5E9,5.391894106233644+1.7977231538296632E-4i,5.391894106233644,14996.452859683572
5.5E9,5.3919112886109835+0.06188713591915591i,5.3919112886109835,43.56245614318392
5.5E9,5.394899971522165+0.061631444049746825i,5.394899971522165,43.76743117658888
5.5E9,5.395531939289653+0.016097050999653778i,5.395531939289653,167.5938014797152
5.5E9,5.397267992476776+0.015879658402837806i,5.397267992476776,169.94282419552064
5.5E9,5.398828587169897+0.29474048179527285i,5.398828587169897,9.158613968270451
5.5E9,5.3996579923051735+1.6829191440804355E-4i,5.3996579923051735,16042.535410266551
5.5E9,5.4002948386877785+8.865280055733641E-5i,5.4002948386877785,30457.55353884802
5.5E9,5.400566655385564+0.2950445375135919i,5.400566655385564,9.152121067716386
5.5E9,5.401479629483324+0.26319834663944247i,5.401479629483324,10.26123396755766
5.5E9,5.401557230412506+0.26011582969552705i,5.401557230412506,10.38298445107163
5.5E9,5.401818543388556+6.958379010044453E-5i,5.401818543388556,38815.20779186507
5.5E9,5.4021427230112975+0.26044170829433927i,5.4021427230112975,10.371116743148612
5.5E9,5.402333083434084+0.26283372812011174i,5.402333083434084,10.277092521712596
