% Model,6inch_1inch_ALUMINA_only_WGM_Qtesting_1to5GHz_P_OF_1_PLOTGROUP.mph
% Version,COMSOL 6.1.0.282
% Date,"May 22 2025, 11:58"
% Table,Table 6 - 
% Arc length (m),Electric field norm
0.015056813937137396,48.420383129447615
0.015679979503720957,45.655405715953066
0.016080798206248043,43.81699720394665
0.01676556437056637,40.76859732613945
0.016772783252534285,40.73820640312261
0.01725439929098864,38.864029527104
0.01728321386646177,38.76375140371836
0.018336510889307572,36.6208332303117
0.018488752567931175,31.51455257282096
0.01854636144964056,31.332957026997974
0.018945941592533103,30.29880935566341
0.020166513145029197,29.70496872829504
0.020605419234597834,30.415080163159352
0.020663028116307235,35.407433764135625
0.02091163162188664,40.748833590770644
0.021063867144437365,40.92437322591944
0.021304334013542012,41.319932717051394
0.022300772260515758,43.74874787471433
0.022328057349341634,43.81911886426156
0.022494236682151596,44.259526262344494
0.023366327261182658,46.75208008780227
0.023850386130257875,48.14578369819939
0.023987887167332404,48.531968449639564
0.02404137758713301,48.68064616346796
0.02451334997351633,49.948446600931206
0.02469225653478715,50.406234387839454
0.024962433499910508,51.07250141457395
0.0254,52.08922781261476
0,312.6103811000279
3.4674882840211516E-4,312.8505489447111
3.5869766057380903E-4,312.83787125850256
6.58789248533383E-4,312.06495274039617
0.0013821733026783082,306.6645331437141
0.0015065107667896482,305.2439757833653
0.0025517851732630003,287.9172469974556
0.002645815986779744,285.9135725513953
0.002952139351820267,278.92288994498716
0.0030130215335792965,277.4524720377768
0.0033024638556163888,270.1199986582742
0.003302471594740541,270.2399563228491
0.0033025969121067943,270.2363764872928
0.003359396840699122,268.596201681332
0.0036682415452802004,259.07446768291464
0.0038260042077461216,253.82978784548385
0.004595933498874077,224.93120095042482
0.004752088750935383,218.49884207045497
0.005194888167514959,189.00955928279978
0.00582293255210413,181.08592333166015
0.006385772027551067,185.67919149882792
0.006773128716621089,155.7136844280874
0.007304591575109576,155.51171811830008
0.0073797674796735446,156.3810025269437
0.007942702020450172,168.49094031286413
0.00888175832368282,202.32863531539448
0.009056357157124686,209.4979268933677
0.009379321896051486,222.9970208586836
0.009502211504749499,239.53094961892506
0.009946468688734533,252.81407438053955
0.011743083332222905,304.60359753797184
0.0118109522088639,306.2662611601015
0.012264445936843445,304.98659827757723
0.012417605310561517,306.4194880525839
0.012759203844596426,308.9834625176463
0.013589902496337548,299.0578448633533
0.014105559716453268,295.3985727492242
0.014153884318349325,293.7216782967878
0.014979509520301285,262.8594301666899
0.015045417372405055,260.23920419132514
0.015056813937137396,259.78419050087183
0.015679979503720957,234.23664425452571
0.016080798206248043,217.50852527168666
0.01676556437056637,190.17123457088337
0.016772783252534285,189.90243763681687
0.01725439929098864,173.6551606480114
0.01728321386646177,172.8146127826913
0.018336510889307572,159.28131983324994
0.018488752567931175,142.32751582440633
0.01854636144964056,141.2565739159655
0.018945941592533103,137.54377319769065
0.020166513145029197,164.48072977492578
0.020605419234597834,184.40861104873096
0.020663028116307235,209.24232320950762
0.02091163162188664,237.060620032609
0.021063867144437365,241.9511608753935
0.021304334013542012,250.02523711840857
0.022300772260515758,283.8760959770067
0.022328057349341634,284.64997683115513
0.022494236682151596,289.2124541105991
0.023366327261182658,308.53478716636147
0.023850386130257875,315.6210042463668
0.023987887167332404,317.1335480390414
0.02404137758713301,317.6611007141133
0.02451334997351633,320.8190377378918
0.02469225653478715,321.3050702330541
0.024962433499910508,321.2893901927913
0.0254,319.3359607274977
0,484.74924949784753
3.4674882840211516E-4,504.18612947020944
3.5869766057380903E-4,504.82873031595807
6.58789248533383E-4,520.3714674174256
0.0013821733026783082,553.1219284969354
0.0015065107667896482,558.0816558027565
0.0025517851732630003,592.1248938601725
0.002645815986779744,594.5273130051526
0.002952139351820267,601.6157145440424
0.0030130215335792965,602.89127502313
0.0033024638556163888,608.3598874979978
0.003302471594740541,615.0483713216338
0.0033025969121067943,615.04872597144
0.003359396840699122,615.1906438812583
0.0036682415452802004,615.3045605982702
0.0038260042077461216,614.934104295383
0.004595933498874077,608.9878189987776
0.004752088750935383,606.9511857396463
0.005194888167514959,598.6982562920147
0.00582293255210413,574.810345299592
0.006385772027551067,551.1380733736949
0.006773128716621089,553.4303853239098
0.007304591575109576,525.8890368462161
0.0073797674796735446,521.8256090646538
0.007942702020450172,490.1376723306998
0.00888175832368282,432.83540655524206
0.009056357157124686,421.6745493502945
0.009379321896051486,400.7217662930338
0.009502211504749499,385.1554306602913
0.009946468688734533,357.40768668016426
0.011743083332222905,281.0945926094053
0.0118109522088639,279.9197738088567
0.012264445936843445,276.61466617254086
0.012417605310561517,277.1933926495753
0.012759203844596426,281.5882535667958
0.013589902496337548,385.37859319996306
0.014105559716453268,315.82023794060353
0.014153884318349325,318.9351284734505
0.014979509520301285,377.16677184439396
0.015045417372405055,382.0863142084479
0.015056813937137396,382.939416692537
0.015679979503720957,430.26428699390334
0.016080798206248043,460.8947978565044
0.01676556437056637,512.4730900551432
0.016772783252534285,513.0084352022833
0.01725439929098864,548.2023529253772
0.01728321386646177,550.2725456550006
0.018336510889307572,622.6942104835204
0.018488752567931175,640.147635364448
0.01854636144964056,642.4730633416739
0.018945941592533103,657.8668749690092
0.020166513145029197,696.0034081541522
0.020605419234597834,706.120016381481
0.020663028116307235,749.8747117167642
0.02091163162188664,754.4574860112864
0.021063867144437365,754.9778381840183
0.021304334013542012,755.3571612912633
0.022300772260515758,648.4422171662961
0.022328057349341634,647.4238944347375
0.022494236682151596,641.0565945824501
0.023366327261182658,602.978044272889
0.023850386130257875,578.4544375790059
0.023987887167332404,571.046947437104
0.02404137758713301,568.112559004008
0.02451334997351633,540.9418763987658
0.02469225653478715,530.0427965351314
0.024962433499910508,512.9603340901299
0.0254,483.7104281501109
0,471.4710009629621
3.4674882840211516E-4,493.4927800328861
3.5869766057380903E-4,494.22572371393983
6.58789248533383E-4,512.0625656842069
0.0013821733026783082,550.5113092198694
0.0015065107667896482,556.4695047237975
0.0025517851732630003,599.0239623112145
0.002645815986779744,602.1954580364132
0.002952139351820267,611.7830589637451
0.0030130215335792965,613.5535392386593
0.0033024638556163888,621.3623070655726
0.003302471594740541,657.0702550943909
0.0033025969121067943,657.0739067611761
0.003359396840699122,658.7150403295559
0.0036682415452802004,667.151529724299
0.0038260042077461216,671.1448701468438
0.004595933498874077,687.6075111528883
0.004752088750935383,690.343204836367
0.005194888167514959,669.8848678316398
0.00582293255210413,661.5162388379374
0.006385772027551067,650.8689786534911
0.006773128716621089,630.7757783897562
0.007304591575109576,598.2867298828631
0.0073797674796735446,593.5938532649374
0.007942702020450172,557.8107177352424
0.00888175832368282,496.49863377401596
0.009056357157124686,485.04685464906703
0.009379321896051486,463.98436549457705
0.009502211504749499,454.9415165724559
0.009946468688734533,431.2822124819588
0.011743083332222905,352.4595556399799
0.0118109522088639,350.3082906089565
0.012264445936843445,342.40596742795327
0.012417605310561517,338.73257338272026
0.012759203844596426,331.96256480751936
0.013589902496337548,468.89038415545866
0.014105559716453268,381.6495492544988
0.014153884318349325,382.9744098457669
0.014979509520301285,410.8925365507406
0.015045417372405055,413.48146246747905
0.015056813937137396,413.9335791869012
0.015679979503720957,440.3563206929285
0.016080798206248043,458.7064527476303
0.01676556437056637,491.4782134067597
0.016772783252534285,491.82958628780045
0.01725439929098864,515.3946541182088
0.01728321386646177,516.8085052208572
0.018336510889307572,568.0764269734486
0.018488752567931175,596.8893088423629
0.01854636144964056,597.5614044909496
0.018945941592533103,601.7045451251867
0.020166513145029197,608.209443227918
0.020605419234597834,608.0841080378528
0.020663028116307235,643.6234304761092
0.02091163162188664,657.755580550552
0.021063867144437365,655.590425980067
0.021304334013542012,651.653676484428
0.022300772260515758,629.7796226623306
0.022328057349341634,628.5652192601336
0.022494236682151596,620.9912035506477
0.023366327261182658,576.2183411550855
0.023850386130257875,547.7057492516311
0.023987887167332404,539.1279824566562
0.02404137758713301,535.7337937386214
0.02451334997351633,504.39320360386336
0.02469225653478715,491.85904163710217
0.024962433499910508,472.24842993089726
0.0254,438.7471889570009
0,329.19018293803947
3.4674882840211516E-4,329.19017208034705
3.5869766057380903E-4,329.16618691301267
6.58789248533383E-4,328.04196465831427
0.0013821733026783082,321.24168403876337
0.0015065107667896482,319.49747035495045
0.0025517851732630003,298.35917252676427
0.002645815986779744,295.9066293906299
0.002952139351820267,287.3148409376644
0.0030130215335792965,285.4996211853674
0.0033024638556163888,276.39817743695755
0.003302471594740541,271.43768841239176
0.0033025969121067943,271.4334899594072
0.003359396840699122,269.52652926329125
0.0036682415452802004,259.05434416336215
0.0038260042077461216,253.67643322455282
0.004595933498874077,228.32448939567809
0.004752088750935383,223.6355308195535
0.005194888167514959,185.062863023039
0.00582293255210413,160.30774010193315
0.006385772027551067,147.42761182323596
0.006773128716621089,168.72592561611214
0.007304591575109576,158.4756423791393
0.0073797674796735446,158.04818935120744
0.007942702020450172,162.31109655517756
0.00888175832368282,191.05911772761874
0.009056357157124686,198.18060897426685
0.009379321896051486,212.1263893053325
0.009502211504749499,232.66041798192492
0.009946468688734533,247.97372584354392
0.011743083332222905,290.1817540040294
0.0118109522088639,291.11621783028136
0.012264445936843445,322.11193404554155
0.012417605310561517,323.84082326004176
0.012759203844596426,326.75167577222624
0.013589902496337548,313.0780289604656
0.014105559716453268,301.7873787994694
0.014153884318349325,300.4737688018696
0.014979509520301285,275.652243060456
0.015045417372405055,273.4949407328807
0.015056813937137396,273.1195810899249
0.015679979503720957,251.6977430756543
0.016080798206248043,237.27292716275468
0.01676556437056637,212.6888397182631
0.016772783252534285,212.43750249600714
0.01725439929098864,196.54969119107895
0.01728321386646177,195.67159926397701
0.018336510889307572,174.2814097052078
0.018488752567931175,163.80156312467693
0.01854636144964056,161.90466623242142
0.018945941592533103,152.44868016889419
0.020166513145029197,167.24107494405712
0.020605419234597834,185.94716502083858
0.020663028116307235,188.12100441257715
0.02091163162188664,183.14301226810375
0.021063867144437365,189.68335966469868
0.021304334013542012,200.08269197248163
0.022300772260515758,290.1821908680365
0.022328057349341634,290.9061257606933
0.022494236682151596,295.1610760112289
0.023366327261182658,312.7503564125745
0.023850386130257875,318.7673081750306
0.023987887167332404,319.960130119834
0.02404137758713301,320.3613146826974
0.02451334997351633,322.35449960271296
0.02469225653478715,322.37511583642237
0.024962433499910508,321.63118722998155
0.0254,318.43318505484893
0,333.5997971159606
3.4674882840211516E-4,354.11315017740674
3.5869766057380903E-4,354.82141893214134
6.58789248533383E-4,372.6390327617069
0.0013821733026783082,415.81775952539044
0.0015065107667896482,423.2713214553342
0.0025517851732630003,486.29475183949074
0.002645815986779744,491.9959033547362
0.002952139351820267,510.60477899863986
0.0030130215335792965,514.3099412901336
0.0033024638556163888,531.9549139673438
0.003302471594740541,552.9273341211731
0.0033025969121067943,552.9359106398266
0.003359396840699122,556.8208022136256
0.0036682415452802004,577.8589362347327
0.0038260042077461216,588.5482781415299
0.004595933498874077,640.1319809841816
0.004752088750935383,650.4718155333396
0.005194888167514959,668.6701315763884
0.00582293255210413,703.917140159386
0.006385772027551067,734.5322418726266
0.006773128716621089,748.1598998021052
0.007304591575109576,766.5140049157521
0.0073797674796735446,769.0302452601466
0.007942702020450172,787.2423883449135
0.00888175832368282,815.1529703080988
0.009056357157124686,820.0030270393327
0.009379321896051486,828.6952013733713
0.009502211504749499,850.3932365342021
0.009946468688734533,855.5852222316295
0.011743083332222905,872.5844409033546
0.0118109522088639,873.1004759815047
0.012264445936843445,893.0170640480501
0.012417605310561517,892.9887236865894
0.012759203844596426,892.7130160035442
0.013589902496337548,886.3159251815666
0.014105559716453268,873.6656426240525
0.014153884318349325,872.3643442698936
0.014979509520301285,848.6581553444538
0.015045417372405055,846.646924880647
0.015056813937137396,846.2973872421585
0.015679979503720957,826.4015030967228
0.016080798206248043,812.8054612774221
0.01676556437056637,788.1799665849369
0.016772783252534285,787.9112216209016
0.01725439929098864,769.5657417279717
0.01728321386646177,768.4426339826159
0.018336510889307572,725.5370477881539
0.018488752567931175,691.9651405507531
0.01854636144964056,690.3295187377959
0.018945941592533103,678.7243907655615
0.020166513145029197,640.4544311867152
0.020605419234597834,625.6541791574285
0.020663028116307235,621.1766916164909
0.02091163162188664,634.9160661519022
0.021063867144437365,626.5579513900873
0.021304334013542012,613.3898453189069
0.022300772260515758,475.42033759631573
0.022328057349341634,473.54266045153736
0.022494236682151596,462.15521151794115
0.023366327261182658,403.7609797811059
0.023850386130257875,372.3403975981679
0.023987887167332404,363.54464935198223
0.02404137758713301,360.1384702327193
0.02451334997351633,330.46252351771477
0.02469225653478715,319.39217301809725
0.024962433499910508,302.86207202008666
0.0254,276.57612357047174
0,231.50827109240862
3.4674882840211516E-4,245.67694057149365
3.5869766057380903E-4,246.16443443725277
6.58789248533383E-4,258.39051137120055
0.0013821733026783082,287.718828012797
0.0015065107667896482,292.7385518477166
0.0025517851732630003,334.6785165178223
0.002645815986779744,338.42808906570156
0.002952139351820267,350.61589242642697
0.0030130215335792965,353.033263244253
0.0033024638556163888,364.50310086774857
0.003302471594740541,406.0685134347131
0.0033025969121067943,406.0760863959692
0.003359396840699122,409.50781899051344
0.0036682415452802004,428.1420014250418
0.0038260042077461216,437.6430632984142
0.004595933498874077,483.8237200372454
0.004752088750935383,493.14961108672645
0.005194888167514959,511.6242711512625
0.00582293255210413,541.5931854605732
0.006385772027551067,567.26007770652
0.006773128716621089,583.0037995425766
0.007304591575109576,601.3185774545273
0.0073797674796735446,603.8913675345386
0.007942702020450172,623.0185869285804
0.00888175832368282,654.3961782118507
0.009056357157124686,660.1595931797915
0.009379321896051486,670.7639976040489
0.009502211504749499,676.0891641332363
0.009946468688734533,685.2435903659912
0.011743083332222905,713.0355203418147
0.0118109522088639,713.7990436327145
0.012264445936843445,670.7590821761446
0.012417605310561517,671.1211535077143
0.012759203844596426,671.6377859437744
0.013589902496337548,662.3622485988978
0.014105559716453268,661.260838853746
0.014153884318349325,660.7210813570891
0.014979509520301285,651.5222800320763
0.015045417372405055,650.7907799852644
0.015056813937137396,650.6643488003208
0.015679979503720957,643.7828443216176
0.016080798206248043,639.3997865376675
0.01676556437056637,632.0243460308851
0.016772783252534285,631.9475177183907
0.01725439929098864,626.8747645205079
0.01728321386646177,626.5748515428958
0.018336510889307572,615.9604802426088
0.018488752567931175,615.5343285282884
0.01854636144964056,614.3199367249085
0.018945941592533103,605.7303949860049
0.020166513145029197,577.7058386167879
0.020605419234597834,566.9796499367313
0.020663028116307235,536.6632492806517
0.02091163162188664,548.8047366872952
0.021063867144437365,542.6456839910506
0.021304334013542012,532.7181836048023
0.022300772260515758,478.59108138184826
0.022328057349341634,476.7580898958314
0.022494236682151596,465.59716465893
0.023366327261182658,407.090893167672
0.023850386130257875,374.6473932847724
0.023987887167332404,365.4334770281569
0.02404137758713301,361.8492166145767
0.02451334997351633,330.22390060877933
0.02469225653478715,318.23488146534885
0.024962433499910508,300.12678548021813
0.0254,270.7886796333205
0,23.69413009795221
3.4674882840211516E-4,23.987363745002035
3.5869766057380903E-4,23.99645346597132
6.58789248533383E-4,24.201541469825056
0.0013821733026783082,24.502985502530017
0.0015065107667896482,24.52620974102851
0.0025517851732630003,24.380760814174753
0.002645815986779744,24.337910533546346
0.002952139351820267,24.165003911579145
0.0030130215335792965,24.124647746247177
0.0033024638556163888,23.906281274684368
0.003302471594740541,24.035136628406853
0.0033025969121067943,24.034970648178156
0.003359396840699122,23.959672350407835
0.0036682415452802004,23.549972912121973
0.0038260042077461216,23.342670024482103
0.004595933498874077,22.411167383092863
0.004752088750935383,22.25161539418623
0.005194888167514959,20.737143452130685
0.00582293255210413,19.390586529916135
0.006385772027551067,18.613027988378896
0.006773128716621089,18.072369446881762
0.007304591575109576,16.043979195872108
0.0073797674796735446,15.804415046565081
0.007942702020450172,14.43859803475014
0.00888175832368282,13.990751117358236
0.009056357157124686,14.151860246514538
0.009379321896051486,14.62172832782623
0.009502211504749499,15.462258985703588
0.009946468688734533,16.339623518736882
0.011743083332222905,19.509958266916538
0.0118109522088639,19.608602187719633
0.012264445936843445,17.944596311434296
0.012417605310561517,18.07244282088893
0.012759203844596426,18.320262789163138
0.013589902496337548,18.508840071320197
0.014105559716453268,17.39698419042761
0.014153884318349325,17.277178703527248
0.014979509520301285,15.406058293524314
0.015045417372405055,15.276315211779712
0.015056813937137396,15.2542618630648
0.015679979503720957,14.255272201680967
0.016080798206248043,13.885540344707396
0.01676556437056637,13.91329116291124
0.016772783252534285,13.91856806584678
0.01725439929098864,14.519762075185156
0.01728321386646177,14.571350806095504
0.018336510889307572,17.59681043465415
0.018488752567931175,15.763489809385144
0.01854636144964056,15.839483900579395
0.018945941592533103,16.484291443965823
0.020166513145029197,19.38482196672964
0.020605419234597834,20.639510744533005
0.020663028116307235,21.42016482241605
0.02091163162188664,24.12662374144638
0.021063867144437365,24.355878968350613
0.021304334013542012,24.710390190636744
0.022300772260515758,27.046009195733202
0.022328057349341634,27.036502048040038
0.022494236682151596,26.97255606241931
0.023366327261182658,26.466720926204182
0.023850386130257875,26.073773197514345
0.023987887167332404,25.950626527197088
0.02404137758713301,25.901597728593817
0.02451334997351633,25.449574819354684
0.02469225653478715,25.273704519470865
0.024962433499910508,25.010792551271727
0.0254,24.614122199780947
0,27.843913730894904
3.4674882840211516E-4,28.342491285236758
3.5869766057380903E-4,28.35924158185419
6.58789248533383E-4,28.76820149838221
0.0013821733026783082,29.63874882297702
0.0015065107667896482,29.76913157258722
0.0025517851732630003,30.610545229363638
0.002645815986779744,30.663152035302666
0.002952139351820267,30.808104106108924
0.0030130215335792965,30.832150655427355
0.0033024638556163888,30.925389768252984
0.003302471594740541,31.784904268489576
0.0033025969121067943,31.78478216132356
0.003359396840699122,31.72920359467334
0.0036682415452802004,31.42088096737617
0.0038260042077461216,31.26156784713057
0.004595933498874077,30.532010088272415
0.004752088750935383,30.40850700865938
0.005194888167514959,30.372354167595724
0.00582293255210413,30.20134895348629
0.006385772027551067,30.526133915735542
0.006773128716621089,28.362952091281425
0.007304591575109576,25.566959479830594
0.0073797674796735446,25.215221372999174
0.007942702020450172,22.96565734114169
0.00888175832368282,20.893552923396957
0.009056357157124686,20.753086475481542
0.009379321896051486,20.690617724233025
0.009502211504749499,21.024137582901393
0.009946468688734533,21.265398127881063
0.011743083332222905,23.335915716679082
0.0118109522088639,23.43286042491797
0.012264445936843445,21.71700945232097
0.012417605310561517,21.851897215350835
0.012759203844596426,22.168093069991876
0.013589902496337548,22.42356938344583
0.014105559716453268,20.993950571760482
0.014153884318349325,20.82121942003217
0.014979509520301285,18.29079592257542
0.015045417372405055,18.13270741282104
0.015056813937137396,18.10618189569596
0.015679979503720957,17.075664065561117
0.016080798206248043,16.9279725180952
0.01676556437056637,17.762413822495937
0.016772783252534285,17.778659868019947
0.01725439929098864,19.196485558325517
0.01728321386646177,19.30131515380416
0.018336510889307572,24.439729663917813
0.018488752567931175,20.604588755011335
0.01854636144964056,20.694883778106455
0.018945941592533103,21.4165444772244
0.020166513145029197,24.328389395642947
0.020605419234597834,25.515117265488662
0.020663028116307235,27.797107007874068
0.02091163162188664,33.21739007085484
0.021063867144437365,33.282506329281965
0.021304334013542012,33.37610498391161
0.022300772260515758,33.99909895693997
0.022328057349341634,33.966520653195026
0.022494236682151596,33.761275337639134
0.023366327261182658,32.496152347236865
0.023850386130257875,31.678692255932283
0.023987887167332404,31.43667906035241
0.02404137758713301,31.34178065736967
0.02451334997351633,30.499106596230625
0.02469225653478715,30.184735211730413
0.024962433499910508,29.727444736921612
0.0254,29.06816774135362
0,0.678033948056241
3.4674882840211516E-4,0.687825084724402
3.5869766057380903E-4,0.6883031958879813
6.58789248533383E-4,0.7032013749483863
0.0013821733026783082,0.7593284878787044
0.0015065107667896482,0.7714222140931267
0.0025517851732630003,0.8938604339556687
0.002645815986779744,0.906320171213753
0.002952139351820267,0.9481579293219318
0.0030130215335792965,0.9566815151320794
0.0033024638556163888,0.9980374455102253
0.003302471594740541,1.0086323563692543
0.0033025969121067943,1.0086467460042507
0.003359396840699122,1.0152186589634713
0.0036682415452802004,1.052615056473736
0.0038260042077461216,1.072731028567597
0.004595933498874077,1.1792876894529951
0.004752088750935383,1.2023712873381784
0.005194888167514959,1.283866057801791
0.00582293255210413,1.3564203626954794
0.006385772027551067,1.4199845165714147
0.006773128716621089,1.4414925516827761
0.007304591575109576,1.4554409567590132
0.0073797674796735446,1.456749044822793
0.007942702020450172,1.4611892821354584
0.00888175832368282,1.4475022919922131
0.009056357157124686,1.4421067603982243
0.009379321896051486,1.4298679711661715
0.009502211504749499,1.4741750500168826
0.009946468688734533,1.4257017763924216
0.011743083332222905,1.183535085000419
0.0118109522088639,1.1732663647267558
0.012264445936843445,1.178107497706584
0.012417605310561517,1.1521399629572746
0.012759203844596426,1.0931380293122765
0.013589902496337548,0.9720563538946928
0.014105559716453268,0.842802894566127
0.014153884318349325,0.8382086147263184
0.014979509520301285,0.7941439085509897
0.015045417372405055,0.7934829814785901
0.015056813937137396,0.7934112703007972
0.015679979503720957,0.8079279729624599
0.016080798206248043,0.8348487923825277
0.01676556437056637,0.9065813832334768
0.016772783252534285,0.907482145517115
