% Model,EigenRadiusSweep_Al&NO_Zotefoam_2.5to5.5GHz.mph
% Version,COMSOL 6.1.0.282
% Date,"Jul 3 2025, 17:43"
% Table,Table 1 - 
% search_freq (Hz),Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
2.5E9,2.4505345638220026+0.15019919054669756i,2.4505345638220026,8.15761574647142
2.5E9,2.450576733908482+0.15077801354894127i,2.450576733908482,8.126439247433929
2.5E9,2.4510218521168605+0.22032275368728918i,2.4510218521168605,5.562343904787225
2.5E9,2.4556357743919652+0.2122834762402724i,2.4556357743919652,5.783859907241581
2.5E9,2.456580858474392+0.2120887370590898i,2.456580858474392,5.79139866769532
2.5E9,2.4571561557941206+0.20997574578574643i,2.4571561557941206,5.851047573611992
2.5E9,2.4571873013718357+0.21501539870443145i,2.4571873013718357,5.713979826974116
2.5E9,2.45759159625446+0.20920106622320664i,2.45759159625446,5.873754949299201
2.5E9,2.458252836164336+0.21456487897393847i,2.458252836164336,5.728460426328487
2.5E9,2.4593658061558283+0.21952459994549997i,2.4593658061558283,5.601572231008279
2.5E9,2.4604004057992066+0.21698411972208073i,2.4604004057992066,5.669540261634251
2.5E9,2.460882973197862+0.17638412835449277i,2.460882973197862,6.975919534698826
2.5E9,2.461036151378904+0.17837056720745256i,2.461036151378904,6.898661000827043
2.5E9,2.461786870789889+0.17739889141407203i,2.461786870789889,6.9385632885488535
2.5E9,2.4620320678844694+0.17939318718363634i,2.4620320678844694,6.862111394911009
2.5E9,2.464593394584128+0.12875671128453958i,2.464593394584128,9.57073759494222
2.5E9,2.4646619847520306+0.12981799689387613i,2.4646619847520306,9.492759261902828
2.5E9,2.464927612626174+0.12900900348795125i,2.464927612626174,9.553316225934516
2.5E9,2.4651083308953794+0.14544660463931347i,2.4651083308953794,8.474272524300211
2.5E9,2.4651396932190157+0.13015830908268067i,2.4651396932190157,9.46977457909768
2.5E9,2.465268107758593+0.1458343931957753i,2.465268107758593,8.452286369954912
2.5E9,2.4655959591522407+0.17109838646166697i,2.4655959591522407,7.205199330458429
2.5E9,2.465886661981926+0.14554357705693585i,2.465886661981926,8.471300183234073
2.5E9,2.465890988779823+0.1460089312290353i,2.465890988779823,8.444315590913169
2.5E9,2.4660350812698315+0.17130108053946738i,2.4660350812698315,7.1979554171628894
2.5E9,2.46758766031526+0.17213257886166908i,2.46758766031526,7.167695030870035
2.5E9,2.4683841287845327+0.1721752098003741i,2.4683841287845327,7.168233253923322
2.5E9,2.4849512394625375+0.20793557859926373i,2.4849512394625375,5.975291136327298
2.5E9,2.485442468902622+0.21293298415181935i,2.485442468902622,5.8362082295585616
2.5E9,2.486412746347929+0.20847770431650664i,2.486412746347929,5.9632581683005945
2.5E9,2.486453988016224+0.21314340188470454i,2.486453988016224,5.832819515007129
2.5E9,2.4904198354065383+0.21622274343381784i,2.4904198354065383,5.758922016843279
2.5E9,2.4908437040045683+0.21637010686950756i,2.4908437040045683,5.755979280231146
2.5E9,2.490945500841093+0.2001700170607563i,2.490945500841093,6.222074458046913
2.5E9,2.491177399653849+0.20366843978706314i,2.491177399653849,6.115766886264739
2.5E9,2.4921282617053877+0.19852916488411737i,2.4921282617053877,6.27647898272291
2.5E9,2.492597667680905+0.2022535671960132i,2.492597667680905,6.162061075702102
2.5E9,2.492652758432234+0.22777448243485554i,2.492652758432234,5.471755948661069
2.5E9,2.4933366262113386+0.19797459119233698i,2.4933366262113386,6.2971127031877625
2.5E9,2.4934409998524587+0.20241153562223982i,2.4934409998524587,6.159335218191225
2.5E9,2.4936315919049292+0.1966289062272581i,2.4936315919049292,6.340958813611211
2.5E9,2.4960566178081667+0.23136652086716364i,2.4960566178081667,5.394161195952045
2.5E9,2.502407704550828+0.21039217612038216i,2.502407704550828,5.947007514003278
2.5E9,2.5029336161922124+0.22546829362025292i,2.5029336161922124,5.550522372799347
2.5E9,2.503383120989462+0.2244904665245613i,2.503383120989462,5.575700295307572
2.5E9,2.503787480598703+0.0022713795723941863i,2.503787480598703,551.1600771243053
2.5E9,2.503805127036006+0.22520846199924935i,2.503805127036006,5.558861120956352
2.5E9,2.5040352188697192+0.22425896102325962i,2.5040352188697192,5.582910059522675
2.5E9,2.504227767410836+0.20861449693436707i,2.504227767410836,6.002046368327652
2.5E9,2.5058210263661542+0.00230970199472385i,2.5058210263661542,542.4554838871653
2.5E9,2.506934704117538+0.2183201048892155i,2.506934704117538,5.741419704313669
2.5E9,2.507566557959398+0.2177596291248703i,2.507566557959398,5.757647935103434
2.5E9,2.5147365033429394+0.21284811777568163i,2.5147365033429394,5.907349638847156
2.5E9,2.5178960634088683+0.21221770748104932i,2.5178960634088683,5.932342058764612
2.5E9,2.518946436496959+0.21354083898941675i,2.518946436496959,5.898043785015288
2.5E9,2.5201110346764457+0.20516597219502974i,2.5201110346764457,6.141639882370067
2.5E9,2.5212760757002206+0.20452073260984152i,2.5212760757002206,6.16386427802894
2.5E9,2.5220686094938634+0.060210722158994555i,2.5220686094938634,20.943683442576887
2.5E9,2.522884257600271+0.06047467567719506i,2.522884257600271,20.859014367163013
2.5E9,2.524403673390025+0.18807661549888188i,2.524403673390025,6.71110458547419
2.5E9,2.52522142362375+0.18813241203439462i,2.52522142362375,6.711287534978517
2.5E9,2.5254633775573168+0.1907092096165313i,2.5254633775573168,6.621241267360382
2.5E9,2.5260121379969562+0.19012480842291155i,2.5260121379969562,6.643036642483085
2.5E9,2.52920133214843+1.1615963790347615E-4i,2.52920133214843,10886.747659501538
2.5E9,2.5308378204723474+1.1471451201275789E-4i,2.5308378204723474,11031.027269639966
2.5E9,2.5345315978905973+0.19864237392507722i,2.5345315978905973,6.379634787405827
2.5E9,2.53504925468419+0.19906955119305708i,2.53504925468419,6.367245114813431
2.5E9,2.53944205370704+0.20422465049689326i,2.53944205370704,6.217276042653016
2.5E9,2.5395649881919007+0.2045218370118554i,2.5395649881919007,6.208542386710256
2.5E9,2.5406456481907167+0.17180133436135808i,2.5406456481907167,7.394138286629524
2.5E9,2.540848604080975+0.1720983563694946i,2.540848604080975,7.381966503578285
2.5E9,2.541102826168375+0.17249961613514034i,2.541102826168375,7.365531828713214
2.5E9,2.5412412290037807+0.17279059213277426i,2.5412412290037807,7.353528909291144
2.5E9,2.542061760640482+0.21326054183631343i,2.542061760640482,5.959990860830747
2.5E9,2.543363571648613+0.21578975191117306i,2.543363571648613,5.893151896980619
2.5E9,2.5434395930414553+0.20327003332912102i,2.5434395930414553,6.256307315410558
2.5E9,2.543538767502115+0.21533105777320538i,2.543538767502115,5.906112183271453
2.5E9,2.544035622487817+0.21425828912834682i,2.544035622487817,5.936842940447142
2.5E9,2.5446189300746203+0.21555753020883042i,2.5446189300746203,5.902412519779323
2.5E9,2.5484718299331126+0.2064747979499052i,2.5484718299331126,6.1713871504826985
2.5E9,2.550756456292944+0.19599746161109527i,2.550756456292944,6.507116049681911
2.5E9,2.55098918912902+0.21557300678443891i,2.55098918912902,5.916763947352341
2.5E9,2.5517508301034657+0.21648539463929434i,2.5517508301034657,5.893586572792049
2.5E9,2.5520480403537475+0.21782896596650056i,2.5520480403537475,5.85791707964638
2.5E9,2.5542718217887286+0.19579141751327236i,2.5542718217887286,6.522941235704519
2.5E9,2.5542793898388667+0.18870174330320727i,2.5542793898388667,6.768033366111073
2.5E9,2.5543918738148563+0.18801218696320757i,2.5543918738148563,6.793155047748925
2.5E9,2.5549406063008577+0.18784490900525905i,2.5549406063008577,6.800665026884832
2.5E9,2.5553332572068896+0.1887210091191101i,2.5553332572068896,6.770134573607823
2.5E9,2.5593760935099334+0.15775795127118838i,2.5593760935099334,8.111718214159382
2.5E9,2.5597038437827044+0.15845646075092087i,2.5597038437827044,8.076994247039021
2.5E9,2.560121306094683+0.16020365542313547i,2.560121306094683,7.990208773116948
2.5E9,2.5602020837307515+0.15951807829837808i,2.5602020837307515,8.024802301535695
2.5E9,2.5687885060462725+0.14641869742089433i,2.5687885060462725,8.772064467497783
2.5E9,2.568939684801489+0.14608193585993937i,2.568939684801489,8.792804085183194
2.5E9,2.5696130350059097+0.19848756067044757i,2.5696130350059097,6.472982554489357
2.5E9,2.569881417043592+0.14918426792021516i,2.569881417043592,8.613111331611666
2.5E9,2.5703024426065206+0.14862447478858887i,2.5703024426065206,8.64696896746869
2.5E9,2.570722886613522+0.19862418120995332i,2.570722886613522,6.471324062743827
2.5E9,2.5725633318462813+0.14286095425113504i,2.5725633318462813,9.003731444086451
2.5E9,2.572588235832029+0.14337004563589403i,2.572588235832029,8.97184702851192
2.5E9,2.5726833355773144+0.19444681134322286i,2.5726833355773144,6.6153909076868525
2.5E9,2.5731704172047953+0.1432314061840319i,2.5731704172047953,8.982563551385645
2.5E9,2.573313204073779+0.14387727589626587i,2.573313204073779,8.942736745756546
2.5E9,2.5738056882838842+0.1947175779962826i,2.5738056882838842,6.6090738051728986
2.5E9,2.5750312094317795+0.22129877692311872i,2.5750312094317795,5.817996929839268
2.5E9,2.5766551005477107+0.12822139051389322i,2.5766551005477107,10.047680383986012
2.5E9,2.5769123203189293+0.1295488712715365i,2.5769123203189293,9.945715061143527
2.5E9,2.577258696389408+0.128763966582361i,2.577258696389408,10.007686019601307
2.5E9,2.5772882029985817+0.1275742328513784i,2.5772882029985817,10.101131495735014
2.5E9,2.577409232326716+0.2186765108560345i,2.577409232326716,5.893200925506697
2.5E9,2.5801576564853854+0.17241934347738958i,2.5801576564853854,7.4822163350359165
2.5E9,2.580467920794077+0.17230785578345525i,2.580467920794077,7.4879578445832236
2.5E9,2.5805471480672515+0.17463180134230505i,2.5805471480672515,7.388537277379921
2.5E9,2.581063368710028+0.17487144177508504i,2.581063368710028,7.379888169589528
2.5E9,2.5888675226895432+0.22127957871919368i,2.5888675226895432,5.849766023765903
2.5E9,2.590916188692301+0.1667278319618208i,2.590916188692301,7.769897077788421
2.5E9,2.5922062272625515+0.16644882678489578i,2.5922062272625515,7.786796330539765
2.5E9,2.5928413435437743+0.21614610172061136i,2.5928413435437743,5.997890600162799
2.5E9,2.5929782488409785+0.2151061187062754i,2.5929782488409785,6.027207093029408
2.5E9,2.59323711098796+0.023479875055736007i,2.59323711098796,55.22254920079837
2.5E9,2.593387697584666+0.16866226088537994i,2.593387697584666,7.688109017307341
2.5E9,2.593770848519249+0.21723043537356623i,2.593770848519249,5.970090802559044
2.5E9,2.593808716290889+0.21591355653858085i,2.593808716290889,6.006590688128955
2.5E9,2.594470963886295+0.16803833140548677i,2.594470963886295,7.719878381872521
