,Freq (Hz),Complex (decimal)
0,6180000000.0,(-0.07151031-0.06554794j)
1,6182300000.0,(-0.08507919-0.04692078j)
2,6184600000.0,(-0.09408569-0.02506256j)
3,6186900000.0,(-0.09780884-0.001983643j)
4,6189200000.0,(-0.09614563+0.0220871j)
5,6191500000.0,(-0.08873367+0.04439163j)
6,6193800000.0,(-0.07548904+0.06682968j)
7,6196100000.0,(-0.05656433+0.08411789j)
8,6198400000.0,(-0.03328705+0.09603119j)
9,6200700000.0,(-0.007324219+0.1023331j)
10,6203000000.0,(0.01841736+0.09994507j)
11,6205300000.0,(0.04341507+0.0913353j)
12,6207600000.0,(0.0647583+0.07587814j)
13,6209900000.0,(0.08120346+0.05520248j)
14,6212200000.0,(0.09005356+0.03091431j)
15,6214500000.0,(0.0886879+0.00576019j)
16,6216800000.0,(0.08021164-0.006671906j)
17,6219100000.0,(0.08382797-0.02010727j)
18,6221400000.0,(0.08124924-0.04103088j)
19,6223700000.0,(0.06861115-0.06119156j)
20,6226000000.0,(0.05150986-0.07678604j)
21,6228300000.0,(0.03202057-0.08665085j)
22,6230600000.0,(0.01000214-0.09384918j)
23,6232900000.0,(-0.01325226-0.08853149j)
24,6235200000.0,(-0.03287506-0.08821106j)
25,6237500000.0,(-0.05460358-0.07804108j)
26,6239800000.0,(-0.07194901-0.06087112j)
27,6242100000.0,(-0.08195114-0.04506683j)
28,6244400000.0,(-0.09317017-0.02578735j)
29,6246700000.0,(-0.09828949-0.002220154j)
30,6249000000.0,(-0.09777832+0.02276611j)
31,6251300000.0,(-0.09023285+0.04764938j)
32,6253600000.0,(-0.07649612+0.06866074j)
33,6255900000.0,(-0.05640793+0.08700943j)
34,6258200000.0,(-0.03245544+0.1000595j)
35,6260500000.0,(-0.006828308+0.1054001j)
36,6262800000.0,(0.02076721+0.103653j)
37,6265100000.0,(0.04626465+0.09465027j)
38,6267400000.0,(0.06913376+0.0789299j)
39,6269700000.0,(0.08636093+0.05859756j)
40,6272000000.0,(0.09762573+0.03409576j)
41,6274300000.0,(0.101593+0.00861359j)
42,6276600000.0,(0.09897614-0.0165863j)
43,6278900000.0,(0.09107208-0.04006195j)
44,6281200000.0,(0.07817459-0.06155014j)
45,6283500000.0,(0.05498123-0.07434464j)
46,6285800000.0,(0.04212952-0.08752823j)
47,6288100000.0,(0.01603699-0.09610748j)
48,6290400000.0,(-0.01007843-0.09487915j)
49,6292700000.0,(-0.03680801-0.08401108j)
50,6295000000.0,(-0.05324554-0.05407333j)
51,6297300000.0,(-0.01871109-0.05800247j)
52,6299600000.0,(-0.06177139-0.07185745j)
53,6301900000.0,(-0.08618164-0.04888916j)
54,6304200000.0,(-0.09812927-0.0215683j)
55,6306500000.0,(-0.0996933+0.00777435j)
56,6308800000.0,(-0.09008026+0.02852249j)
57,6311100000.0,(-0.08458328+0.04983139j)
58,6313400000.0,(-0.07067871+0.07079315j)
59,6315700000.0,(-0.04974747+0.08818817j)
60,6318000000.0,(-0.02368164+0.09920502j)
61,6320300000.0,(0.00092316+0.09895325j)
62,6322600000.0,(0.025177+0.09114075j)
63,6324900000.0,(0.03876495+0.08194733j)
64,6327200000.0,(0.05792618+0.07752228j)
65,6329500000.0,(0.07912827+0.06253433j)
66,6331800000.0,(0.09514618+0.03985596j)
67,6334100000.0,(0.09951782+0.00926971j)
68,6336400000.0,(0.1029434-0.009124756j)
69,6338700000.0,(0.09794617-0.03622437j)
70,6341000000.0,(0.08482742-0.05990982j)
71,6343300000.0,(0.06618881-0.0785141j)
72,6345600000.0,(0.04473877-0.09298325j)
73,6347900000.0,(0.02046967-0.09986115j)
74,6350200000.0,(-0.0050354-0.1014862j)
75,6352500000.0,(-0.02988434-0.09670258j)
76,6354800000.0,(-0.05141449-0.08628464j)
77,6357100000.0,(-0.07027435-0.0710144j)
78,6359400000.0,(-0.08512115-0.05195618j)
79,6361700000.0,(-0.09473038-0.02980804j)
80,6364000000.0,(-0.09915161-0.006401062j)
81,6366300000.0,(-0.09770203+0.01768494j)
82,6368600000.0,(-0.09024811+0.04075241j)
83,6370900000.0,(-0.07865524+0.06118774j)
84,6373200000.0,(-0.0626564+0.07892227j)
85,6375500000.0,(-0.04127121+0.09251022j)
86,6377800000.0,(-0.01767731+0.09983826j)
87,6380100000.0,(0.00881195+0.1022949j)
88,6382400000.0,(0.03395844+0.09767151j)
89,6384700000.0,(0.05854034+0.08550262j)
90,6387000000.0,(0.07811737+0.06732941j)
91,6389300000.0,(0.09078979+0.04319382j)
92,6391600000.0,(0.09451294+0.01984406j)
93,6393900000.0,(0.09619904-0.0001983643j)
94,6396200000.0,(0.09454346-0.02290344j)
95,6398500000.0,(0.08678818-0.04574966j)
96,6400800000.0,(0.07240677-0.06538391j)
97,6403100000.0,(0.05441666-0.08263016j)
98,6405400000.0,(0.03052139-0.09349823j)
99,6407700000.0,(0.00724792-0.09584808j)
100,6410000000.0,(-0.01472855-0.09325409j)
101,6412300000.0,(-0.03588867-0.08784485j)
102,6414600000.0,(-0.05817032-0.07593155j)
103,6416900000.0,(-0.07457352-0.05710602j)
104,6419200000.0,(-0.08336639-0.03156281j)
105,6421500000.0,(-0.06569672-0.0175705j)
106,6423800000.0,(-0.09316254-0.01313019j)
107,6426100000.0,(-0.09609985+0.0173111j)
108,6428400000.0,(-0.08771896+0.04293823j)
109,6430700000.0,(-0.07321167+0.06386948j)
110,6433000000.0,(-0.05519867+0.08136749j)
111,6435300000.0,(-0.02905655+0.0922699j)
112,6437600000.0,(-0.01237106+0.09254837j)
113,6439900000.0,(0.01211548+0.09501648j)
114,6442200000.0,(0.03512955+0.08914185j)
115,6444500000.0,(0.05588913+0.07810593j)
116,6446800000.0,(0.07369614+0.06172943j)
117,6449100000.0,(0.08698654+0.04154968j)
118,6451400000.0,(0.09427643+0.01854706j)
119,6453700000.0,(0.09560394-0.005691528j)
120,6456000000.0,(0.0904808-0.02891922j)
121,6458300000.0,(0.07931137-0.05101013j)
122,6460600000.0,(0.066185-0.0669899j)
123,6462900000.0,(0.04635239-0.08311462j)
124,6465200000.0,(0.02236938-0.09044266j)
125,6467500000.0,(-0.002826691-0.09045029j)
126,6469800000.0,(-0.02691269-0.07901764j)
127,6472100000.0,(-0.009899139-0.05951309j)
128,6474400000.0,(-0.04877853-0.08151627j)
129,6476700000.0,(-0.07155228-0.0608139j)
130,6479000000.0,(-0.08359528-0.03916168j)
131,6481300000.0,(-0.08964539-0.01648331j)
132,6483600000.0,(-0.08964157+0.00571442j)
133,6485900000.0,(-0.08455276+0.02675247j)
134,6488200000.0,(-0.07447433+0.04571533j)
135,6490500000.0,(-0.0610466+0.06044769j)
136,6492800000.0,(-0.04418564+0.07222366j)
137,6495100000.0,(-0.0263443+0.07740402j)
138,6497400000.0,(-0.01263809+0.08188248j)
139,6499700000.0,(0.00521469+0.08670044j)
140,6502000000.0,(0.02621078+0.08411407j)
141,6504300000.0,(0.04882813+0.08092117j)
142,6506600000.0,(0.07035065+0.06604385j)
143,6508900000.0,(0.08599091+0.04540253j)
144,6511200000.0,(0.09554291+0.02092743j)
145,6513500000.0,(0.09736633-0.007087708j)
146,6515800000.0,(0.08088684-0.02143478j)
147,6518100000.0,(0.08423233-0.04501343j)
148,6520400000.0,(0.06982803-0.06708527j)
149,6522700000.0,(0.04841995-0.08571625j)
150,6525000000.0,(0.02700424-0.08397293j)
151,6527300000.0,(0.00540924-0.09511566j)
152,6529600000.0,(-0.01974869-0.09264755j)
153,6531900000.0,(-0.04227829-0.08306503j)
154,6534200000.0,(-0.05865097-0.0695076j)
155,6536500000.0,(-0.0760231-0.05459213j)
156,6538800000.0,(-0.08706284-0.03043747j)
157,6541100000.0,(-0.08778381-0.009685516j)
158,6543400000.0,(-0.08605957+0.01257706j)
159,6545700000.0,(-0.08199692+0.02893066j)
160,6548000000.0,(-0.07145309+0.04748535j)
161,6550300000.0,(-0.05947113+0.06203842j)
162,6552600000.0,(-0.04302979+0.07499313j)
163,6554900000.0,(-0.02349091+0.08264923j)
164,6557200000.0,(-0.003112793+0.08586884j)
165,6559500000.0,(0.01682663+0.08515549j)
166,6561800000.0,(0.03646088+0.07890701j)
167,6564100000.0,(0.05407333+0.06798935j)
168,6566400000.0,(0.06927109+0.05298996j)
169,6568700000.0,(0.08021545+0.03517151j)
170,6571000000.0,(0.08688354+0.01511765j)
171,6573300000.0,(0.08806992-0.006149292j)
172,6575600000.0,(0.08486938-0.02742004j)
173,6577900000.0,(0.0747261-0.04734039j)
174,6580200000.0,(0.06126022-0.0646286j)
175,6582500000.0,(0.04406357-0.0776062j)
176,6584800000.0,(0.02302551-0.08644485j)
177,6587100000.0,(0.00126266-0.08965302j)
178,6589400000.0,(-0.0206871-0.08711624j)
179,6591700000.0,(-0.04114151-0.07857132j)
180,6594000000.0,(-0.0588913-0.06604767j)
181,6596300000.0,(-0.07324982-0.04880142j)
182,6598600000.0,(-0.08250046-0.02913284j)
183,6600900000.0,(-0.08577347-0.008068085j)
184,6603200000.0,(-0.08422852+0.01291275j)
185,6605500000.0,(-0.07777786+0.03313065j)
186,6607800000.0,(-0.06589127+0.04938889j)
187,6610100000.0,(-0.05142212+0.06035614j)
188,6612400000.0,(-0.04170609+0.07101822j)
