,Freq (Hz),Complex (decimal)
0,6180000000.0,(-0.0489502-0.07982635j)
1,6182300000.0,(-0.06681061-0.06630325j)
2,6184600000.0,(-0.08087158-0.04847717j)
3,6186900000.0,(-0.09058762-0.02811813j)
4,6189200000.0,(-0.09552765-0.005233765j)
5,6191500000.0,(-0.09409332+0.01818085j)
6,6193800000.0,(-0.08761978+0.04073334j)
7,6196100000.0,(-0.07561111+0.0602417j)
8,6198400000.0,(-0.05871582+0.07788467j)
9,6200700000.0,(-0.03749847+0.08979034j)
10,6203000000.0,(-0.01369476+0.09764099j)
11,6205300000.0,(0.01092529+0.09719849j)
12,6207600000.0,(0.03481293+0.09148407j)
13,6209900000.0,(0.05615616+0.07954788j)
14,6212200000.0,(0.07359695+0.06297302j)
15,6214500000.0,(0.08621597+0.04249573j)
16,6216800000.0,(0.09299469+0.01999664j)
17,6219100000.0,(0.09393311-0.002799988j)
18,6221400000.0,(0.08810425-0.02321243j)
19,6223700000.0,(0.08095932-0.04474258j)
20,6226000000.0,(0.06749725-0.06162643j)
21,6228300000.0,(0.05146027-0.07384491j)
22,6230600000.0,(0.03321075-0.08371735j)
23,6232900000.0,(0.01267624-0.08958817j)
24,6235200000.0,(-0.00851059-0.09093857j)
25,6237500000.0,(-0.02822113-0.0853653j)
26,6239800000.0,(-0.04743576-0.07782364j)
27,6242100000.0,(-0.06510162-0.06597137j)
28,6244400000.0,(-0.07976913-0.04975891j)
29,6246700000.0,(-0.09077835-0.03007126j)
30,6249000000.0,(-0.09699249-0.007926941j)
31,6251300000.0,(-0.09745789+0.0160675j)
32,6253600000.0,(-0.09158707+0.04043579j)
33,6255900000.0,(-0.07943344+0.06317139j)
34,6258200000.0,(-0.06241608+0.08104324j)
35,6260500000.0,(-0.03961182+0.09475708j)
36,6262800000.0,(-0.01410675+0.1035233j)
37,6265100000.0,(0.01237488+0.1035919j)
38,6267400000.0,(0.03778076+0.09651947j)
39,6269700000.0,(0.06148911+0.08314514j)
40,6272000000.0,(0.07984924+0.06476212j)
41,6274300000.0,(0.09247971+0.04241943j)
42,6276600000.0,(0.09928131+0.01789093j)
43,6278900000.0,(0.09868622-0.006820679j)
44,6281200000.0,(0.09287643-0.02933121j)
45,6283500000.0,(0.08359146-0.05063629j)
46,6285800000.0,(0.06613541-0.06962585j)
47,6288100000.0,(0.05237579-0.08031464j)
48,6290400000.0,(0.02896881-0.09026718j)
49,6292700000.0,(0.01003265-0.09552765j)
50,6295000000.0,(-0.01416779-0.09465027j)
51,6297300000.0,(-0.03583527-0.08926392j)
52,6299600000.0,(-0.05599976-0.079319j)
53,6301900000.0,(-0.07385635-0.06416702j)
54,6304200000.0,(-0.08721161-0.04471588j)
55,6306500000.0,(-0.09623718-0.0225296j)
56,6308800000.0,(-0.09954834+0.00080872j)
57,6311100000.0,(-0.09716797+0.02465057j)
58,6313400000.0,(-0.08896255+0.04909897j)
59,6315700000.0,(-0.07555771+0.06856537j)
60,6318000000.0,(-0.05661011+0.08562088j)
61,6320300000.0,(-0.03348541+0.0971756j)
62,6322600000.0,(-0.007751465+0.09955597j)
63,6324900000.0,(0.0162735+0.1025009j)
64,6327200000.0,(0.04139709+0.09564209j)
