% Model,6inch_1inch_ALUMINA_only_WGM_Qtesting_5to11GHz.mph
% Version,COMSOL 6.1.0.282
% Date,"May 21 2025, 11:23"
% Table,Table 5 - 
% search_freq (Hz),Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
1000000000,6.830189170012751E-15+0.2445979144776972i,6.830189170012751E-15,1.3962075646878703E-14
1000000000,3.27849080160612E-14+0.25682555180211736i,3.27849080160612E-14,6.382719278906056E-14
1000000000,-1.2142558524467114E-15+0.7279293765572199i,-1.2142558524467114E-15,-8.340478427932102E-16
1000000000,-7.133753133124429E-15+0.7288109866512557i,-7.133753133124429E-15,-4.894103727704925E-15
1000000000,1.931087241479181E-10-1.0667860374540662E-6i,1.931087241479181E-10,9.050958550637807E-5
1000000000,9.61357929034225E-10+9.278957517797446E-7i,9.61357929034225E-10,5.180312158937566E-4
1000000000,2.114689404776312E-9-1.0918973330531499E-6i,2.114689404776312E-9,9.683554216875149E-4
1000000000,2.601878753828299E-9+9.69533007408597E-7i,2.601878753828299E-9,0.0013418206156707833
1000000000,3.078295832085305E-9+8.726069905972044E-7i,3.078295832085305E-9,0.0017638500867260686
1000000000,3.179693936645665E-9+1.0360544887386246E-6i,3.179693936645665E-9,0.0015345206121913904
1000000000,6.183488341994194E-9+1.0035648735230578E-6i,6.183488341994194E-9,0.0030807616453766415
1000000000,9.217296268157556E-9-1.11440426277456E-6i,9.217296268157556E-9,0.004135526296897422
1000000000,1.1849317405703031E-8-8.370684365555572E-7i,1.1849317405703031E-8,0.007077866568748932
1000000000,1.2117108936055683E-8+7.9491272566148E-7i,1.2117108936055683E-8,0.007621659928750374
1000000000,2.516930067053648E-8-2.218666520353091E-7i,2.516930067053648E-8,0.05672168493922849
1000000000,3.2168636136140997E-8-7.291311968155852E-7i,3.2168636136140997E-8,0.022059566424146037
1000000000,5.3638065376890464E-8+6.904483778050806E-7i,5.3638065376890464E-8,0.03884292229594675
1000000000,6.108473497526608E-8-5.968793470955122E-7i,6.108473497526608E-8,0.051170085941582545
1000000000,6.399787622609255E-8+5.644800606169894E-7i,6.399787622609255E-8,0.05668745513893035
1000000000,1.0813214136287668E-7-4.457245148755626E-7i,1.0813214136287668E-7,0.12129929783317508
1000000000,1.0859208599802138E-7+3.6829407261642613E-7i,1.0859208599802138E-7,0.14742578563179695
1000000000,2.5486019228891045E-7-2.480706625698686E-7i,2.5486019228891045E-7,0.513684668813124
1000000000,3.0014078416298785E-7+2.3405906139211704E-7i,3.0014078416298785E-7,0.6411646325030858
1000000000,3.9554154656244343E-7-1.118532404703229E-7i,3.9554154656244343E-7,1.768127346598372
1000000000,4.2159034473768357E-7+1.7601807396200812E-7i,4.2159034473768357E-7,1.197576860285041
1000000000,5.841635605774971E-7+5.412204660805114E-8i,5.841635605774971E-7,5.396724599200555
1000000000,6.082736676893281E-7-4.9852568048883474E-8i,6.082736676893281E-7,6.100725514209005
1000000000,6.105133758141985E-7-3.0273335188196374E-8i,6.105133758141985E-7,10.08335176846056
1000000000,7.104116732856609E-7+4.049175392157699E-8i,7.104116732856609E-7,8.77230058571384
1000000000,7.64234851056565E-7-6.410238148307539E-9i,7.64234851056565E-7,59.61048820458736
1000000000,8.316254053385899E-7+2.60302651504735E-9i,8.316254053385899E-7,159.74201579031214
1000000000,8.571003745811943E-7+7.332170586466341E-9i,8.571003745811943E-7,58.44792919597527
1000000000,9.06454173748362E-7+2.8429698502553E-9i,9.06454173748362E-7,159.42029312533197
1000000000,9.317594986986931E-7+3.097382951935542E-9i,9.317594986986931E-7,150.41076824492114
1000000000,9.61805829920915E-7-3.880224331556862E-10i,9.61805829920915E-7,1239.3688453767954
1000000000,9.767256676713523E-7+3.6331416112842302E-9i,9.767256676713523E-7,134.4188820823451
1000000000,9.873565758624654E-7-1.539074584367554E-9i,9.873565758624654E-7,320.76306953902304
1000000000,1.0991806380113713E-6-2.9768494246874013E-9i,1.0991806380113713E-6,184.62147075625032
1000000000,0.0011943303375446246-1.3963409455851117E-4i,0.0011943303375446246,4.276642969329249
1000000000,0.41071943260238697+0.7453288914312206i,0.41071943260238697,0.27552898949999205
1000000000,0.4107212544111349+0.7453301067067782i,0.4107212544111349,0.2755297623934018
1000000000,0.6603827811381515+0.7154870123438181i,0.6603827811381515,0.46149180190905625
1000000000,0.6604217428646949+0.7154697737956561i,0.6604217428646949,0.46153014917812346
1000000000,0.8714606699899299+0.08872437299409722i,0.8714606699899299,4.911055669268621
1000000000,1.029975781110976+0.8958705390367808i,1.029975781110976,0.5748463289229166
1000000000,1.0300191777186851+0.8958635641682834i,1.0300191777186851,0.5748750250128496
1000000000,1.073200786159063+0.5031942617524635i,1.073200786159063,1.0663881404583693
1000000000,1.1189091356856649+0.877792912605177i,1.1189091356856649,0.6373423159483516
1000000000,1.1189363000128785+0.8777553600286404i,1.1189363000128785,0.6373850567978124
1000000000,1.155299224891143+0.45804148001650485i,1.155299224891143,1.261129477672539
1000000000,1.1553362068222213+0.45801762327593437i,1.1553362068222213,1.2612355377930349
1000000000,1.163944593271525+0.09412704385626046i,1.163944593271525,6.182838351159534
1000000000,1.1639508377804648+0.09412699548977804i,1.1639508377804648,6.182874698825731
1000000000,1.266963493489531+0.5367086813757715i,1.266963493489531,1.1803083660225708
1000000000,1.3457621965319762+0.0729335963954182i,1.3457621965319762,9.225941562210684
1000000000,1.3457738915323156+0.07292020708801833i,1.3457738915323156,9.227715781908707
1000000000,1.3878544148932694+0.376354430455151i,1.3878544148932694,1.8438130424223287
1000000000,1.3878716249016787+0.3763669613279122i,1.3878716249016787,1.8437745173021265
1000000000,1.5167685648378881+0.05102901050685136i,1.5167685648378881,14.861826143329202
1000000000,1.5694872092433445+0.7440558173219081i,1.5694872092433445,1.054683783598672
1000000000,1.5695114534550862+0.7440314652119744i,1.5695114534550862,1.0547345958063297
1000000000,1.5724807332569755+0.2760474209528201i,1.5724807332569755,2.848207615614225
1000000000,1.572508891864227+0.2760823038719149i,1.572508891864227,2.847898742169607
1000000000,1.5975877862552401+0.023774427001658213i,1.5975877862552401,33.598870461605905
1000000000,1.5975963821913644+0.023770118848002245i,1.5975963821913644,33.605140815811154
1000000000,1.6045404993930654+0.7354684218359466i,1.6045404993930654,1.0908289545509364
1000000000,1.6045543805943216+0.7354922541665929i,1.6045543805943216,1.0908030448345696
1000000000,1.6998232801807986+0.25179508763752106i,1.6998232801807986,3.375409933786772
1000000000,1.7309429625581085+0.4129076718019595i,1.7309429625581085,2.0960411742946623
1000000000,1.730947325423656+0.41291650005879366i,1.730947325423656,2.0960016434039246
1000000000,1.7539523952171079+0.3093375116174131i,1.7539523952171079,2.835014069335352
1000000000,1.7539609532200764+0.30933949557418794i,1.7539609532200764,2.8350097196034083
1000000000,1.774519684087158+0.18564818672812763i,1.774519684087158,4.779254016323499
1000000000,1.7745446802499532+0.18565326325810966i,1.7745446802499532,4.7791906511840905
1000000000,1.7876843246696035+0.2778422148541586i,1.7876843246696035,3.217085505901203
1000000000,1.8081357957997992+0.05110040455855543i,1.8081357957997992,17.69199100691928
1000000000,1.8081555952896617+0.0511043890063076i,1.8081555952896617,17.69080533441549
1000000000,1.8225676703407512+0.7029198923054641i,1.8225676703407512,1.296426299989194
1000000000,1.8226295802480466+0.7029124226040268i,1.8226295802480466,1.2964841149740163
1000000000,1.847968485258115+0.007001732932856378i,1.847968485258115,131.96507942957422
1000000000,1.8479778442902872+0.007001661572627427i,1.8479778442902872,131.96709274801603
1000000000,1.8519236150750733+0.5368971956803228i,1.8519236150750733,1.7246538350125211
1000000000,1.8519262389610527+0.5369282991129042i,1.8519262389610527,1.7245563718849855
1000000000,1.8603252908864851+0.526352235922495i,1.8603252908864851,1.7671866517542603
1000000000,1.860374868724972+0.5263600697909335i,1.860374868724972,1.76720744552669
1000000000,1.886249445270937+0.8610718407234889i,1.886249445270937,1.0952915634112912
1000000000,1.9175904849100522+0.9350157817674429i,1.9175904849100522,1.0254321490089005
1000000000,1.9489362505894758+0.46547069730388463i,1.9489362505894758,2.093511215505263
1000000000,1.9490069843723636+0.46544282073523496i,1.9490069843723636,2.093712586750852
1000000000,1.953323164657668+0.5273268683685691i,1.953323164657668,1.852099031764502
1000000000,1.9533701922337232+0.5273264617893398i,1.9533701922337232,1.8521450503408168
1000000000,1.95495711770323+0.07199024127021991i,1.95495711770323,13.57793141965711
1000000000,1.9549601725644565+0.07198761592557679i,1.9549601725644565,13.578447816535279
1000000000,1.9669431242630036+0.4709931532304501i,1.9669431242630036,2.0880803794833582
1000000000,1.9669886662882239+0.4709823464495449i,1.9669886662882239,2.0881766388020475
1000000000,1.9689304965338963+0.09716644474422804i,1.9689304965338963,10.131740961176087
1000000000,1.9689374419368335+0.0971717140296281i,1.9689374419368335,10.131227289746558
1000000000,2.0660807785900843+0.4488197294195544i,2.0660807785900843,2.3016822157774652
1000000000,2.06612277585542+0.4488618928082963i,2.06612277585542,2.30151279152788
1000000000,2.067376691553037+0.4457416023760225i,2.067376691553037,2.3190304433475584
1000000000,2.067419658135523+0.44576157053924903i,2.067419658135523,2.3189747555341227
