% Model:              6inch_1inch_ALUMINA_only_WGM_Qtesting_5to11GHz.mph
% Version:            COMSOL 6.1.0.282
% Date:               May 22 2025, 14:18
% Dimension:          1
% Nodes:              68
% Expressions:        9
% Description:        Line graph
% Arc length (m)          Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm
0                         159.54331468587708       326.0013663337163        367.5448115048344        387.716693705304         403.3477279995995        307.31530207321475       125.43096717590511       247.53339869517498       520.4596083328513
3.4674882840211516E-4     159.70569181033088       324.7961692393484        379.7402839313294        369.6698032270799        427.14562283538913       323.0251612840663        141.6457347131808        259.1956312237968        524.9677620489326
3.5869766057380903E-4     159.82062615657028       324.72526384247095       380.1164912872154        369.0424620311828        428.0188078359124        323.5970636625825        142.20956455161271       259.61070809946614       525.1082312970332
6.58789248533383E-4       164.7868810752251        322.2656136255345        388.62719282351253       353.2459288925351        450.66009673164973       338.43098365019813       156.40864100965234       270.2661561362566        528.2515279940205
0.0013821733026783082     188.8985874072628        310.7174358279722        402.4325039384586        316.21139492668874       506.943633182757         376.08896331165136       190.63028088334573       297.35145150038926       532.2044731883539
0.0015065107667896482     194.15165262709212       307.9205162528565        404.0134300983118        310.2750018467603        516.4215296806445        382.6150737005654        196.51200483313733       302.17116840248445       532.2945112701806
0.0025517851732630003     243.41326194313575       275.9099280234785        413.2682423165941        273.53903468883027       590.0489126436305        435.86801488481984       246.99280976771914       344.8125029264589        525.4136259933712
0.002645815986779744      248.03694321044054       272.4187721658579        414.1644006495618        272.0093854089372        596.0913151466582        440.46134547315563       251.71576737502414       348.88205654748214       524.108124293297
0.002952139351820267      263.129847702587         260.63691002953755       417.8241817887385        269.9261593154241        615.1707753319952        455.182071414897         267.44574879975147       362.4948257582542        519.0769674283335
0.0030130215335792965     266.1299380607557        258.2463725709376        418.73144556890895       270.0864681854322        618.8619578859447        458.06511949300483       270.64323800360427       365.2713758051022        517.937341591368
0.0033024638556163888     280.3739798953844        246.86348043011483       424.16426559117696       273.6980976021391        636.0292413327745        471.5946718838268        286.2219732037044        378.83591471365725       511.9061207094049
