% Model:              6inch_1inch_ALUMINA_only_WGM_Qtesting_5to11GHz.mph
% Version:            COMSOL 6.1.0.282
% Date:               May 22 2025, 14:17
% Dimension:          1
% Nodes:              68
% Expressions:        9
% Description:        Line graph
% Arc length (m)          Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm
0                         261.8910952695562        309.3637637848316        180.50825561849348       556.2813309821487        479.00640270406404       732.0468137404881        229.64250492937754       110.7444522354997        109.61266116071883
3.4674882840211516E-4     251.7405247530221        324.1821046473998        191.47926482992577       596.9371122508003        516.9686592226361        776.26049068928          224.70779132136227       98.50828731330928        113.9665090862768
3.5869766057380903E-4     251.39200664438562       324.6583652806198        191.8304485693769        598.2824328639133        518.2188466492503        777.6783750529681        224.57686602659447       98.11805441543441        114.16976342478789
6.58789248533383E-4       242.63473545095437       335.6861758295007        200.05491999048343       630.8292595646625        548.379829116479         810.9823332161369        222.06355631617257       89.14143774286053        120.25900032607723
0.0013821733026783082     221.2021101832748        353.90014334335183       215.18638236462996       699.2746559977331        611.8158144640379        873.1742106130321        221.17799467219052       76.07019127039779        140.6625869917188
0.0015065107667896482     217.4440041119366        355.82170217112764       217.1340473195692        709.5917421550148        621.4985600148116        881.3229510047636        221.6259070364347        75.3526092326439         144.70857052933815
0.0025517851732630003     185.29232911969095       362.0769431526191        226.65444382275766       779.3330316435612        691.261383814078         921.4539310331386        230.56477754832613       87.9314148307122         181.57611726006797
0.002645815986779744      182.43059329408837       362.2547145786251        226.9770830897986        784.114236448943         696.7000138648963        922.6693644982354        231.76987665755038       90.41605906367437        185.0233489253673
0.002952139351820267      173.3369076919713        363.2965751651015        227.53414848682286       797.9829291433886        713.737092184507         924.0430542906994        236.14118560106027       99.5751893002246         196.30245874806354
0.0030130215335792965     171.58891023883857       363.6559816205537        227.56354032303227       800.4285861038048        717.0176363707642        923.8561443900014        237.09330154863255       101.56453061840145       198.5495813493922
0.0033024638556163888     163.68761674613887       366.5382392784958        227.39804474372355       810.6496983939705        732.2611917125822        920.9651197920084        242.01950553031145       111.65011535782855       209.23925241355695
0.003302471594740541      181.4731929082359        374.6938049427484        199.51182221115297       741.0667611806539        779.3360151736339        783.673148267598         220.5108707324273        107.82274037929315       203.210583040216
0.0033025969121067943     181.4718352360891        374.6913175750497        199.50676501000103       741.0591069758327        779.3315993169941        783.6578714875831        220.50919311417258       107.82545535970628       203.2140582026785
0.003359396840699122      180.88936773499557       373.61962227993183       197.21469528294116       737.5832869469967        777.3696542130571        776.7042487103471        219.80586549662257       109.08181718870799       204.8030382818079
0.0036682415452802004     178.86971716456534       369.8666370451242        184.76414954766472       718.4710947097249        768.1787662962871        737.9677931074011        217.9833633845459        116.76664211348167       213.8596661244282
0.0038260042077461216     178.5802215196156        369.4178581331735        178.424067856037         708.5868703360981        764.537974569358         717.6841536723903        218.35307301305193       121.20634059388664       218.70181556139474
0.004595933498874077      183.99761773524713       383.6763144557442        148.2095663686138        659.6879359176332        759.108831301847         617.313931334894         232.0033711743309        147.0645544596756        243.52148684547757
0.004752088750935383      186.37612946846994       390.15980784366207       142.39329459265565       649.7552164742048        760.8682638330196        597.5373862677184        236.93218559467087       153.0503217323781        248.69582333243403
0.005194888167514959      150.44962839382566       381.4178882200168        100.00873950479111       617.036297586322         767.7170296107315        534.0773690115437        278.87685320542545       177.71479772980751       224.9361839076187
0.00582293255210413       156.27940488434334       381.1986566482584        90.1789375788637         568.1252834431037        777.6093624859202        454.8476789476211        293.4985323764874        192.66653033168683       200.8018529466654
0.006385772027551067      165.69820873470593       403.13974738024655       92.04222533869161        530.7025597189865        799.1201984857247        414.760958382463         307.96493901766485       206.91208493133246       178.191765854057
0.006773128716621089      161.48878982033568       428.8816712826444        74.34976184470925        535.5764439851629        681.232492053226         329.8487579383375        284.1878125386481        208.06828500139983       158.8933686391034
0.007304591575109576      159.66877603347902       437.4328759725642        90.64505906668299        483.59539222582265       705.2403226645097        313.8378103877036        300.494555195848         206.92140613845012       133.26858994480958
0.0073797674796735446     159.43630986709138       439.1081186778865        93.0138142306047         476.79967432554736       709.162401610906         313.3244586923984        303.2811842812379        206.61432262451146       130.38891983068544
0.007942702020450172      157.84487454640595       454.9467852693755        109.7115536679012        430.1361887946725        741.5747278207627        321.31103753924305       326.9479475734701        203.43551413527084       116.99655957999498
0.00888175832368282       156.94193329021954       492.7359693499321        130.78532394066565       367.7094495350579        803.1777158514774        366.13020825092786       373.51778643637283       196.92145427598132       132.83152686160057
0.009056357157124686      157.3591175782947        501.15830315746064       133.69286627180938       358.0211183747055        815.188129749683         376.7309889665606        382.7343825089938        195.9916940315713        140.44460189191437
0.009379321896051486      158.9848901709368        517.8177170751899        138.34308339381926       341.518629272609         837.6421365781626        397.087611241237         400.05172135131863       194.92356715973972       157.2316336410706
0.009502211504749499      143.57148647201657       520.298339839759         247.14212805503027       367.1375378563679        647.8112199365961        484.9725105775           433.07968913601877       187.91081589030614       195.24067835142503
