% Model:              6inch_1inch_ALUMINA_only_WGM_Qtesting_5to11GHz.mph
% Version:            COMSOL 6.1.0.282
% Date:               May 22 2025, 14:16
% Dimension:          1
% Nodes:              68
% Expressions:        9
% Description:        Line graph
% Arc length (m)          Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm      Electric field norm
0                         58.155185074812714       496.1073757467217        241.15159222448807       318.0628579695448        185.64956807953823       329.1982198312606        229.4869514519723        619.1931799401815        739.764505841265
3.4674882840211516E-4     60.436220056079264       512.923518695142         242.8149790055691        328.1881904894104        195.05863267024577       346.27482913402724       235.44900124262233       646.3313292082693        737.2601082087481
3.5869766057380903E-4     60.510302075467955       513.4067819901494        242.83889021496617       328.5221564732076        195.38530176120634       346.82316870949745       235.68325392377614       647.1747977660548        737.0357941206428
6.58789248533383E-4       62.257701208320555       523.4522805544697        242.69961092454952       336.59965837360613       203.56989258567623       359.6911952709811        242.22061628241454       666.3550995134223        728.4123970986299
0.0013821733026783082     65.44957645066192        531.5196326995631        236.4654308109084        353.9567314622626        222.64850586161586       383.50521343459127       263.54247979690246       696.8534275299351        684.4406153370678
0.0015065107667896482     65.8385843666086         530.7050303741256        234.55595098452287       356.7083521059779        225.80109735792982       386.5931401868449        268.06739485119346       699.8834628480238        673.6793497292424
0.0025517851732630003     67.13145363204241        501.91613507814856       209.22801277802333       379.0192346593997        251.4108902380064        402.27304390582896       317.3930763808616        700.726657015277         549.6774364204107
0.002645815986779744      67.0734403199279         497.74506189815213       206.19269940538967       381.0901245023937        253.72079994727767       402.9168724652531        322.88683457244935       698.736435432761         535.9753251802538
0.002952139351820267      66.68952706889357        482.99725199838286       195.55985273205468       388.1117100518022        261.4047760916354        404.3736785516085        342.06632381335544       690.0528838139733        489.31039080118296
0.0030130215335792965     66.57830407579131        479.90772486171403       193.32180085062083       389.57035945059545       262.9717378259936        404.5640537097916        346.11536252579833       687.9387319588899        479.7534573925436
0.0033024638556163888     65.89635515760175        464.9097361446409        182.20649193324098       396.8773823336225        270.6760078659049        405.1468453523045        366.45858179166385       676.2226368960212        433.8123630035029
