% Model,6inch_1inch_ALUMINA_only_WGM_testing.mph
% Version,COMSOL 6.1.0.282
% Date,"Mar 24 2025, 15:44"
% Table,Table 1 - 
% Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
4.4525261097656745+5.830446723039681E-6i,4.4525261097656745,381834.044737173
4.452688483098935+0.10106320717418343i,4.452688483098935,22.02922610314891
4.453728976511908+0.10117316381865459i,4.453728976511908,22.010426522268727
4.453944809357325+6.839149431522516E-6i,4.453944809357325,325621.2526099023
4.462335016564543+0.3595305682589211i,4.462335016564543,6.205779717388214
4.462423760003535+0.3580084794996798i,4.462423760003535,6.232287802567992
4.464703608020065+0.3509811356443146i,4.464703608020065,6.360318482393609
4.464835716422989+0.3526055044127257i,4.464835716422989,6.331205356336251
4.473033065416194+8.677377981920846E-4i,4.473033065416194,2577.4105235104857
4.473744088713347+8.737749452951864E-4i,4.473744088713347,2560.009366715125
4.476842293816781+0.024970921174952018i,4.476842293816781,89.64111220509237
4.4818422493440595+0.02419770281213368i,4.4818422493440595,92.60883737890786
4.482700468113356+0.024323954816233954i,4.482700468113356,92.14579828773518
4.493316603968277+0.014949862396610818i,4.493316603968277,150.2795304987866
4.493546715313632+1.432819113871134E-5i,4.493546715313632,156807.88565044838
4.493869196249594+1.7641544604759353E-5i,4.493869196249594,127366.09228188652
4.494344978060078+0.015056942493899538i,4.494344978060078,149.2449406604629
4.49760903340875+6.0479252086637826E-6i,4.49760903340875,371830.7418026457
4.498570739823675+9.286592143186373E-6i,4.498570739823675,242207.83417974826
4.504526933867019+0.38233494214756786i,4.504526933867019,5.890812527577496
4.506051616476321+0.38222819356261534i,4.506051616476321,5.894452178523238
4.508273472510515+0.2722686129911903i,4.508273472510515,8.279091414507606
4.508757212531083+0.27387803914126746i,4.508757212531083,8.231323012732407
4.509453878330125+0.052790147873738216i,4.509453878330125,42.71113133757166
4.509492162822286+0.052379490650180736i,4.509492162822286,43.04635370491834
4.509577720084662+0.2718191822855742i,4.509577720084662,8.295179321352833
4.510031164885052+0.273483262709457i,4.510031164885052,8.24553415116379
4.512956206126037+7.123261406942752E-4i,4.512956206126037,3167.759786077374
4.514874096740803+7.278609673780128E-4i,4.514874096740803,3101.4673811983757
4.5197051582831085+0.37091669267543914i,4.5197051582831085,6.092614928816316
4.524638978729358+0.07378477235630655i,4.524638978729358,30.66106212864548
4.525263712122874+0.0743704717747826i,4.525263712122874,30.42379323494686
4.528852070084888+0.02028228526864447i,4.528852070084888,111.64550764617971
4.528976338217775+0.020059739066937907i,4.528976338217775,112.88721959704725
4.5335618903237025+0.03315509939350382i,4.5335618903237025,68.36899863452041
4.53407818482454+0.03339933119554831i,4.53407818482454,67.87678109897111
4.539590627378589+0.37143439614882945i,4.539590627378589,6.110891552380125
4.539969452648844+0.3720821969495972i,4.539969452648844,6.100761457909575
4.547038798581586+0.06843845614397687i,4.547038798581586,33.21991066700708
4.5473900871481225+1.0901323490732922E-5i,4.5473900871481225,208570.55067734674
4.551736388004499+2.580157135656995E-5i,4.551736388004499,88206.57325673837
4.554331846721125+6.896050747085984E-4i,4.554331846721125,3302.130461152434
4.554608725425907+7.093964699426457E-4i,4.554608725425907,3210.199739078307
4.563361090979135+0.013428688206975592i,4.563361090979135,169.91090345699874
4.564186333289114+0.013498129008637262i,4.564186333289114,169.06736964688056
4.5671073246687985+0.3867770107986122i,4.5671073246687985,5.904057373056757
4.56829855321372+0.386301784771918i,4.56829855321372,5.91286234402328
4.572719982098669+0.001049606576292757i,4.572719982098669,2178.301892052572
4.573792699399095+0.0010414468736265755i,4.573792699399095,2195.8838300949615
4.583401057333434+0.034903020893443035i,4.583401057333434,65.65908823947217
4.583966656758533+0.035076187181228353i,4.583966656758533,65.34300083806892
4.5879809127219096+0.013130151191366284i,4.5879809127219096,174.7116558619192
4.5911575871710015+0.04813763882293191i,4.5911575871710015,47.687814560857284
4.59192555330584+0.04852876078526971i,4.59192555330584,47.31138276561619
4.614060327765637+0.33802938352670164i,4.614060327765637,6.8249397132678
4.614425480868971+0.33802127681961913i,4.614425480868971,6.825643527953719
4.614868635391305+0.34030982887325356i,4.614868635391305,6.780392812442227
4.615232689858214+0.34031204539438287i,4.615232689858214,6.780883533684042
4.628162904750048+0.056213988737568825i,4.628162904750048,41.16558003343537
4.628537993061299+0.05654396833400728i,4.628537993061299,40.92866250313699
4.645559317036765+0.018875174756635252i,4.645559317036765,123.06003459394982
4.646160808249707+0.018871336832658438i,4.646160808249707,123.10099834075176
4.6502544437598345+0.017912081378816343i,4.6502544437598345,129.80776341434674
4.651755331773425+0.01781640283864965i,4.651755331773425,130.5469845372556
4.655021201627738+1.3127876457424271E-5i,4.655021201627738,177295.2852170985
4.656494308123872+9.42015182300381E-6i,4.656494308123872,247156.0116872433
4.65763581111122+1.2344885156065926E-5i,4.65763581111122,188646.3807572398
4.657901386784626+1.354253857222428E-5i,4.657901386784626,171972.97840221674
4.660789628934704+0.2822600581650047i,4.660789628934704,8.256197598829376
4.661943357285447+0.2829158201219492i,4.661943357285447,8.239099805864415
4.669742594894329+0.06532473446560988i,4.669742594894329,35.742530245972205
4.67090926514543+0.06562612208914373i,4.67090926514543,35.5872716263858
4.671602509833008+0.03263139350664302i,4.671602509833008,71.58141298627002
4.672821389103459+0.03279880810914349i,4.672821389103459,71.23462190384889
4.68559469571213+8.532169044825328E-4i,4.68559469571213,2745.840284630726
4.686396897669372+8.175317954393919E-4i,4.686396897669372,2866.186320710997
4.686530267393613+0.30747282860410463i,4.686530267393613,7.621047831559595
4.687012238045563+0.3076387593256291i,4.687012238045563,7.617720615438544
4.687302382158012+0.026201044402865446i,4.687302382158012,89.44876986745976
4.68782445057654+0.02627906133393694i,4.68782445057654,89.19314870129425
4.688514656391519+1.5329156746088138E-4i,4.688514656391519,15292.80029571094
4.6886753223411+1.5686471184091447E-4i,4.6886753223411,14944.965210200226
4.689056909899423+0.31112007110473855i,4.689056909899423,7.535767289537633
4.689586996847262+0.31114141561615777i,4.689586996847262,7.536102173284141
4.690607864545616+1.8157653319907104E-5i,4.690607864545616,129163.38311743949
4.692780581555141+2.6797807412059508E-5i,4.692780581555141,87559.03998778839
4.69871942883004+0.020405166474595796i,4.69871942883004,115.13553282400056
4.698880975060116+0.008283148015377252i,4.698880975060116,283.6410122297028
4.6989025145105305+0.020758176835327016i,4.6989025145105305,113.18196563663936
4.700279654494913+0.008275775330253069i,4.700279654494913,283.9782054807897
4.712954072899374+7.147912044504133E-6i,4.712954072899374,329673.4797207709
4.713156335878394+9.06638496273746E-6i,4.713156335878394,259924.7856366849
4.727698886783316+0.0290520736009805i,4.727698886783316,81.36594571039083
4.72878184653072+0.029289408792703243i,4.72878184653072,80.72511603082926
4.731834174998395+0.26845969179684714i,4.731834174998395,8.8129322940949
4.732242462837568+0.26846632036360435i,4.732242462837568,8.813475106352879
4.7324249161511425+0.05288184796798874i,4.7324249161511425,44.74526796998327
4.732445053711882+0.27051130551985947i,4.732445053711882,8.747222310389633
4.732473186335801+0.2702325696065753i,4.732473186335801,8.756296832068923
4.734503471346714+0.05291708394985407i,4.734503471346714,44.735113104808285
4.743413182844918+0.02500345470169244i,4.743413182844918,94.85515580620635
4.743990559703585+0.024972191252470893i,4.743990559703585,94.98546827031421
4.754156161492498+0.04597132904614009i,4.754156161492498,51.70783899591949
4.7546435980715405+0.045746943806854554i,4.7546435980715405,51.96678949905198
4.764442753174143+1.1132332008727754E-5i,4.764442753174143,213991.22616172503
4.765385281571479+1.473160919878422E-5i,4.765385281571479,161740.1472326852
4.765635811547528+0.022210447269412355i,4.765635811547528,107.2836524573424
4.787003826802697+4.220015132504056E-4i,4.787003826802697,5671.785143531231
4.7875015985473395+2.9056503303760494E-4i,4.7875015985473395,8238.26175589363
4.788024997774388+3.708542908966536E-4i,4.788024997774388,6455.399216492647
4.789242122925926+3.316396818907977E-4i,4.789242122925926,7220.550471555042
4.792201574017508+0.024654570229345186i,4.792201574017508,97.18688116318438
4.792800550412685+0.024961886545000707i,4.792800550412685,96.00237028904718
4.798033740563385+0.03828006236678895i,4.798033740563385,62.6701400665176
4.798305525431819+0.038926438481050325i,4.798305525431819,61.63298920562268
4.8045861186501035+0.03957686858408182i,4.8045861186501035,60.69942229566076
4.80581788765958+0.04013547220991446i,4.80581788765958,59.869955715538126
4.818579512020153+0.04334545509600433i,4.818579512020153,55.583445846255984
4.819309506143274+0.044075616054212514i,4.819309506143274,54.670926212529594
4.835878330336957+0.01618943002483945i,4.835878330336957,149.35295198525418
4.836428937524035+0.056140979074648996i,4.836428937524035,43.07396323720306
4.836496927902616+0.016206112185546614i,4.836496927902616,149.2182971624754
4.83770397054406+0.0563524305474329i,4.83770397054406,42.92364964162525
4.845647382643589+0.0038759220435644927i,4.845647382643589,625.0960840000911
4.845710688462343+0.0038778251419723615i,4.845710688462343,624.7974716567144
4.853215731782167+4.644528983224269E-5i,4.853215731782167,52246.58678319868
4.854040382222096+0.022411316935622892i,4.854040382222096,108.29440313939286
4.855026124299224+0.02248060218402729i,4.855026124299224,107.98256391345184
4.855467964914511+4.312557681808978E-5i,4.855467964914511,56294.52778562953
4.859280723559148+0.04089391165212047i,4.859280723559148,59.41325404251442
4.859545857867643+0.04049960203450695i,4.859545857867643,59.99498283621597
4.8612281822080865+1.4416410565682208E-5i,4.8612281822080865,168600.50426768785
4.863492411440384+2.028304197469641E-5i,4.863492411440384,119890.60658425176
4.872673128475226+0.04333484375238593i,4.872673128475226,56.22119184642204
4.873561003678974+0.04338947003613969i,4.873561003678974,56.16064219751611
4.885231074294904+1.9030923373597048E-5i,4.885231074294904,128349.81725249685
4.887610728694029+1.9497525680883517E-5i,4.887610728694029,125339.25608535345
4.890677002465674+2.2245292643864356E-5i,4.890677002465674,109926.11067795074
4.892312874499975+2.4185323562082363E-5i,4.892312874499975,101142.18364583142
4.895147065016383+0.020452741074461593i,4.895147065016383,119.66970703816153
