Index,Freq (Hz),Resp (dB),Comp Resp,Comp Resp w/out Background,Resp w/out Background (dB),Normalized Comp Resp,Normalized Resp (dB),fit,guess
1506,5202106250.0,-38.37127,(-0.01173709-0.003357034j),(-0.4719250261531899-0.13723871925729103j),-6.169971000000011,(-0.41927725746525385-0.25943233063325033j),-6.142176265557033,(0.2665037184471629+0.06421025154459933j),(0.43805722536498126+0.2051924891506005j)
1507,5202109375.0,-37.99401,(-0.01230131-0.003826692j),(-0.489446026682255-0.15463249649105035j),-5.792711000000011,(-0.42194171636337224-0.2955293925761243j),-5.761441923751548,(0.2666522196719867+0.06495814946113085j),(0.4550857942975467+0.22384635180072648j)
1508,5202112500.0,-37.43615,(-0.01285468-0.004045185j),(-0.521368281568613-0.16660297787187478j),-5.234851000000006,(-0.43808362101813203-0.3317686425918242j),-5.200107581946057,(0.2668022267482417+0.06570557209294862j),(0.47293643207497316+0.24057050452101109j)
1509,5202115625.0,-36.69777,(-0.01386424-0.004284837j),(-0.5685507754233325-0.17847083023074817j),-4.496471000000007,(-0.46655697445102634-0.3749201039060075j),-4.4582532401405714,(0.2669537376917783+0.0664525149546434j),(0.4913529627390826+0.2553810014706482j)
1510,5202118750.0,-36.63937,(-0.01421369-0.00450577j),(-0.5710711805854451-0.18381204186393543j),-4.438071000000008,(-0.45397116152850947-0.39659941524391784j),-4.396378898335087,(0.26710675050086075+0.06719897357082537j),(0.5101011708422658+0.2683286396523121j)
1511,5202121875.0,-36.51826,(-0.01405144-0.004854832j),(-0.5741120093374681-0.20120253582890144j),-4.316961000000006,(-0.435759963566049-0.42903296774014416j),-4.271794556529599,(0.26726126315640886+0.0679449434770774j),(0.5289724662685746+0.27949177257990404j)
1512,5202125000.0,-36.44104,(-0.01438615-0.004592192j),(-0.5838826976361121-0.1892280648373311j),-4.239741000000009,(-0.43538352852178136-0.43750483638324156j),-4.191100214724116,(0.26741727362179424+0.06869042021873528j),(0.5477856961702524+0.28896930423874023j)
1513,5202128125.0,-35.64185,(-0.01586491-0.004731841j),(-0.6440058613846372-0.19518343636268765j),-3.4405510000000064,(-0.4704004560412368-0.4868576063114792j),-3.3884358729186275,(0.26757477984308087+0.0694353993518403j),(0.5663874193104981+0.2968742396115572j)
1514,5202131250.0,-35.70815,(-0.01547658-0.005312767j),(-0.6306727963246604-0.21961631949530033j),-3.506851000000012,(-0.429633768494851-0.5168554285974379j),-3.451261531113148,(0.26773377974904666+0.07017987644300458j),(0.5846509926857482+0.3033280274275156j)
1515,5202134375.0,-35.37617,(-0.01632479-0.004662665j),(-0.6663075720924874-0.19349876634213498j),-3.17487100000001,(-0.456452121609117-0.5288202462582883j),-3.115807189308569,(0.2678942712511999+0.07092384706927732j),(0.6024748122439059+0.3084558094225068j)
1516,5202137500.0,-35.20803,(-0.01629054-0.00544351j),(-0.6699338783135362-0.2271555829900155j),-3.006731000000009,(-0.42202284705248716-0.5740782168139185j),-2.944192847503082,(0.26805625224403207+0.07166730681909264j),(0.6197800132067901+0.31238259540568725j)
1517,5202140625.0,-34.92855,(-0.01723994-0.004585267j),(-0.7051486307469715-0.19088740548972j),-2.7272510000000096,(-0.4528077170116174-0.5803546484261082j),-2.6612385056975967,(0.26821972060480403+0.07241025129105187j),(0.6365078842103606+0.31523031624997294j)
1518,5202143750.0,-34.78143,(-0.0176874-0.005109642j),(-0.7129005287286301-0.20936480812485478j),-2.5801310000000086,(-0.42746598306775097-0.6150102426151832j),-2.5106441638921098,(0.26838467419379697+0.07315267609487101j),(0.6526171938903558+0.317115665029647j)
1519,5202146875.0,-34.81614,(-0.01751857-0.00507598j),(-0.7098911663360069-0.20909491436863012j),-2.614841000000005,(-0.4044255892792314-0.6272037697377663j),-2.5418798220866203,(0.2685511108543345+0.07389457685124451j),(0.668081575055427+0.3181486150768469j)
1520,5202150000.0,-34.61856,(-0.01791727-0.005161415j),(-0.7265549506633442-0.21277992969360804j),-2.4172610000000105,(-0.3929261774278734-0.6549375819434176j),-2.34082548028114,(0.26871902841279827+0.07463594919170985j),(0.682887064963123+0.31843149766112067j)
1521,5202153125.0,-34.40797,(-0.01836728-0.004614475j),(-0.7514307543353769-0.19231888527934146j),-2.206671000000007,(-0.40303150963725204-0.6710982343665965j),-2.12676113847565,(0.26888842467889373+0.07537678875959004j),(0.6970298618700109+0.31805852626846837j)
1522,5202156250.0,-34.21937,(-0.01904993-0.005050507j),(-0.7653016956977342-0.20652045705107647j),-2.018071000000006,(-0.37941971759952675-0.7046691780571968j),-1.934686796670164,(0.2690592974454229+0.07611709120877817j),(0.7105143282473085+0.31711566502302224j)
1523,5202159375.0,-34.2507,(-0.01876611-0.004629582j),(-0.7659895367961004-0.19256401394372352j),-2.0494010000000102,(-0.36649354811862894-0.7085939000387437j),-1.962542454864682,(0.26923164448854864+0.07685685220467932j),(0.7233512494401787+0.3156807525100586j)
1524,5202162500.0,-34.18228,(-0.0187906-0.005037946j),(-0.7679945663781312-0.20954926072326177j),-1.980981000000007,(-0.330461682388253-0.7333765226945034j),-1.8906481130601025,(0.2694054635678145+0.07759606742407292j),(0.7355563413785108+0.31382380690554246j)
1525,5202165625.0,-34.08663,(-0.01905046-0.004731546j),(-0.7802862605521924-0.19746409695354014j),-1.885331000000008,(-0.3228057809196051-0.7468471236610151j),-1.7915237712546177,(0.2695807524261631+0.07833473255497558j),(0.7471489914240412+0.31160745247538185j)
1526,5202168750.0,-34.12955,(-0.01931181-0.004347299j),(-0.7805788110557625-0.17934485665462876j),-1.9282510000000104,(-0.3125000747865291-0.7472232073266466j),-1.8309694294491337,(0.2697575087902093+0.0790728432975781j),(0.7581512109443829+0.3090874203337671j)
1527,5202171875.0,-33.53057,(-0.02054298-0.004591271j),(-0.8366015249455656-0.19086271220592915j),-1.3292710000000056,(-0.30886518714243927-0.8113048049519698j),-1.2285150876436433,(0.2699357303700054+0.07981039536303221j),(0.7685867756515204+0.30631308747989466j)
1528,5202175000.0,-33.96373,(-0.01960418-0.004290365j),(-0.796700453467394-0.1780505837951067j),-1.7624310000000063,(-0.2710876574186105-0.7804696811819335j),-1.658200745838158,(0.2701154148593138+0.08054738447438707j),(0.7784805294474947+0.3033280274057414j)
1529,5202178125.0,-33.80811,(-0.01990759-0.004861581j),(-0.8065060703531524-0.20073561633892412j),-1.6068110000000075,(-0.22959342480535644-0.8095543985547201j),-1.4991064040326734,(0.27029655993562807+0.08128380636644987j),(0.787857828340981+0.3001705531428433j)
1530,5202181250.0,-33.90412,(-0.01984673-0.003794116j),(-0.806665142953537-0.15790918016419092j),-1.7028210000000072,(-0.24053652076688314-0.7970607594705352j),-1.5916420622271872,(0.27047916326019095+0.08201965678564696j),(0.7967441028173583+0.2968742395872069j)
1531,5202184375.0,-33.74652,(-0.02026829-0.004079045j),(-0.8198354484640709-0.16876719834944415j),-1.545221000000005,(-0.20941863663178964-0.8218873223520401j),-1.430567720421699,(0.27066322247827834+0.0827549314909552j),(0.8051645192090631+0.29346841656983164j)
1532,5202187500.0,-33.57276,(-0.0201955-0.004149039j),(-0.835701542610546-0.17554226868332126j),-1.3714610000000107,(-0.18178786053928894-0.8463285597383099j),-1.2533333786171283,(0.27084873521895225+0.0834896262526912j),(0.8131437228854932+0.28997862766315335j)
1533,5202190625.0,-33.35266,(-0.02116165-0.003738774j),(-0.8618147673289872-0.1561933311747165j),-1.1513610000000083,(-0.1811965191717606-0.8695238405295214j),-1.02975903681164,(0.2710356990953465+0.08422373685344185j),(0.8207056484705275+0.2864270522672871j)
1534,5202193750.0,-33.59709,(-0.02062209-0.00361234j),(-0.8381217551764999-0.1506330536703639j),-1.3957910000000098,(-0.1487288711760257-0.8510027334558519j),-1.2707146950061556,(0.2712241117046861+0.08495725908792333j),(0.8278733843714919+0.28283289041356297j)
1535,5202196875.0,-33.41049,(-0.0209145-0.00442841j),(-0.8503664717335778-0.1839857442316597j),-1.2091910000000112,(-0.09156823004048535-0.8782541743786118j),-1.0806403532006712,(0.27141397062830475+0.0856901887628407j),(0.8346690809311355+0.27921271099792644j)
1536,5202200000.0,-33.43084,(-0.02106998-0.00341451j),(-0.8562063256355108-0.14263911462138737j),-1.2295410000000118,(-0.10374956422184317-0.8751726992254271j),-1.0975160113951858,(0.2716052734319403+0.08642252169781306j),(0.8411138932656541+0.27558076501764067j)
1537,5202203125.0,-33.11686,(-0.02182894-0.003623692j),(-0.887147738219398-0.15130169738580299j),-0.915561000000011,(-0.0732916031452287-0.9111638127716991j),-0.7800616695896991,(0.27179801766547684+0.08715425372416552j),(0.8472279513465828+0.2719492659433691j)
1538,5202206250.0,-33.2009,(-0.02156113-0.003384307j),(-0.8798917082532403-0.14209784395677683j),-0.9996010000000056,(-0.04995660507646881-0.9042883349450666j),-0.8606273277842079,(0.27199220086324016+0.08788538068585372j),(0.8530303512720445+0.2683286396208618j)
1539,5202209375.0,-33.27255,(-0.02133423-0.003560778j),(-0.8712572064219933-0.14937726308847993j),-1.0712510000000108,(-0.010435580800302734-0.8985258214634698j),-0.9288029859787272,(0.272187820544017+0.08861589843932119j),(0.8585391627242673+0.2647277462610258j)
1540,5202212500.0,-33.13348,(-0.02178968-0.003602276j),(-0.8855521505646715-0.150423177135183j),-0.932181000000007,(0.018936547898228955-0.9132585067027361j),-0.7862586441732375,(0.27238487421107294+0.0893458028533571j),(0.8637714485940515+0.2611540770637527j)
1541,5202215625.0,-33.36753,(-0.0211512-0.003651431j),(-0.8609456284405347-0.15255027604144905j),-1.1662310000000105,(0.05487633568167763-0.887830937920523j),-1.0168343023686646,(0.27258335935245726+0.09007508981001547j),(0.8687432935364061+0.2576139279475157j)
1542,5202218750.0,-33.20919,(-0.02153272-0.00369916j),(-0.8769109980372419-0.1546395038488505j),-1.007891000000008,(0.08578441222713008-0.9021828044856508j),-0.8550199605631763,(0.2727832734407354+0.0908037552034097j),(0.8734698388441567+0.2541125527518401j)
1543,5202221875.0,-33.24344,(-0.02153738-0.003124644j),(-0.8771766106086191-0.13122148664105354j),-1.042141000000008,(0.09251778699576198-0.8982949603498939j),-0.8857956187576903,(0.272984613933293+0.09153179494063106j),(0.8779653216162203+0.2506542980866698j)
1544,5202225000.0,-32.9786,(-0.02212222-0.003248577j),(-0.9040990026847254-0.1368483586787697j),-0.7773010000000085,(0.1283514482719112-0.9224915871064983j),-0.6174812769522049,(0.27318737827235673+0.09225920494160421j),(0.8822431165831046+0.24724272186662272j)
1545,5202228125.0,-33.05398,(-0.02207606-0.003018859j),(-0.8975858733582035-0.12678650237459466j),-0.8526810000000111,(0.14920068746360715-0.9115699116854691j),-0.6893869351467217,(0.2733915638850102+0.09298598113894328j),(0.8863157793409062+0.2438806973696517j)
1546,5202231250.0,-33.15522,(-0.02179621-0.003383697j),(-0.884770068483835-0.14136094602497254j),-0.9539210000000082,(0.19417712513812635-0.8924814857044915j),-0.7871525933412329,(0.2735971681835102+0.09371211947886486j),(0.8901950900318851+0.24057050448479136j)
1547,5202234375.0,-33.10214,(-0.02182443-0.003361607j),(-0.8903613617141264-0.14117285308706565j),-0.9008410000000068,(0.22471312933473292-0.8914406449139186j),-0.7305982515357455,(0.27380418856500766+0.0944376159199852j),(0.8938920967198203+0.23731390966480748j)
1548,5202237500.0,-32.94526,(-0.02222344-0.00299666j),(-0.9091300794529393-0.12668243860486167j),-0.7439610000000059,(0.24257862072957337-0.9044927754915655j),-0.5702439097302587,(0.274012622411862+0.0951624664342325j),(0.8974171579365101+0.23411223590702995j)
1549,5202240625.0,-32.99648,(-0.02235346-0.00240588j),(-0.9068367537058677-0.10165787554165667j),-0.7951810000000066,(0.24760228243131316-0.8978064443991702j),-0.6179895679247736,(0.2742224670916611+0.09588666700670069j),(0.9007799839830458+0.23096642397324782j)
1550,5202243750.0,-32.94579,(-0.02241585-0.002349764j),(-0.9124243460396038-0.09972430203779618j),-0.7444910000000107,(0.2771366237434254-0.8952339998448602j),-0.5638252261202013,(0.27443371995723764+0.09661021363550373j),(0.9039896767116172+0.22787708590547429j)
1551,5202246875.0,-32.84856,(-0.0226436-0.002351467j),(-0.9227926665574832-0.09995312835138292j),-0.6472610000000074,(0.3100248704817359-0.8959553589871267j),-0.4631208843147121,(0.2746463783469948+0.09733310233268211j),(0.9070547676043562+0.22484455177308527j)
1552,5202250000.0,-32.9804,(-0.02226129-0.003003536j),(-0.9054496268081468-0.12624175726899967j),-0.7791010000000114,(0.3617637077721695-0.8612779056202815j),-0.5914865425092302,(0.2748604395846157+0.09805532912300312j),(0.9099832540199161+0.22186891049479246j)
1553,5202253125.0,-33.02116,(-0.0219864-0.002522973j),(-0.90352817106466-0.10772886006172541j),-0.8198610000000102,(0.37220779326688924-0.8524516690851385j),-0.6287722007037431,(0.2750759009793895+0.09877689004486653j),(0.9127826335670508+0.21895004544905686j)
1554,5202256250.0,-32.74427,(-0.02282543-0.003034049j),(-0.9306551447118248-0.12789446981003044j),-0.5429710000000085,(0.42947461547954596-0.8593376881217741j),-0.3484078588982555,(0.27529275982622936+0.0994977811501567j),(0.9154599365744919+0.21608766553030026j)
1555,5202259375.0,-32.74735,(-0.02277703-0.002506033j),(-0.9329730871058816-0.10682502406258054j),-0.5460510000000056,(0.43919608132711513-0.8544590769804167j),-0.3480135170927667,(0.2755110134056883+0.10021799850409509j),(0.9180217566777863+0.2132813322121737j)
1556,5202262500.0,-32.70428,(-0.02287834-0.002708706j),(-0.9366916725564802-0.11510040577898256j),-0.5029810000000055,(0.4773628473111946-0.8396805079893799j),-0.3014691752872807,(0.2757306589842957+0.10093753818614011j),(0.9204742795661541+0.21053048311077935j)
1557,5202265625.0,-32.97443,(-0.02233354-0.002362415j),(-0.909326693202879-0.10025296457352692j),-0.7731310000000065,(0.48026956380349095-0.8041869644753855j),-0.5681448334817958,(0.2759516938142548+0.1016563962887906j),(0.9228233099351432+0.20783445249595278j)
1558,5202268750.0,-32.79696,(-0.02288624-0.002333976j),(-0.9284749894115293-0.09883517237494382j),-0.5956610000000069,(0.5148939912522957-0.8059695132559905j),-0.3872004916763103,(0.27617411513377943+0.10237456891848479j),(0.925074296728893+0.20519248911644514j)
1559,5202271875.0,-32.84407,(-0.02261792-0.002597007j),(-0.9221310760205522-0.11001082552540657j),-0.6427710000000104,(0.5490963976358989-0.7772074256756237j),-0.4308361498717374,(0.2763979201671103+0.10309205219545058j),(0.927232356737596+0.20260377168619803j)
1560,5202275000.0,-32.90969,(-0.02256727-0.001804199j),(-0.9184155614374964-0.07751128472622275j),-0.708391000000006,(0.5446763352748542-0.7720233496356989j),-0.4929818080662471,(0.2766231061245319+0.10380884225355641j),(0.9293022966357132+0.20006742232088218j)
1561,5202278125.0,-32.84626,(-0.02250713-0.002154408j),(-0.9238115630631969-0.0925500696504711j),-0.6449610000000092,(0.5867404847986057-0.7498577389751366j),-0.4260774662607645,(0.276849670202717+0.10452493524120435j),(0.9312886335476664+0.19758251817804742j)
1562,5202281250.0,-32.70065,(-0.02313034-0.001642179j),(-0.9414562317090487-0.07102322448997068j),-0.4993510000000114,(0.6039930800109714-0.7572342571396252j),-0.2769931244552808,(0.27707760958441463+0.10524032732013654j),(0.9331956142164096+0.1951481015368808j)
1563,5202284375.0,-32.65,(-0.02329211-0.002388683j),(-0.9442608499202886-0.10105587764497508j),-0.4487010000000069,(0.6561262627348426-0.7207464154023699j),-0.2228687826497903,(0.27730692143879465+0.10595501466632778j),(0.9350272328703491+0.19276318849976537j)
1564,5202287500.0,-32.77973,(-0.0227968-0.001992382j),(-0.9316528128089655-0.08557440628050757j),-0.578431000000009,(0.6599443873325984-0.6980192307492131j),-0.3491244408443066,(0.2775376029214657+0.10666899346983379j),(0.9367872478609749+0.19042677649917736j)
1565,5202290625.0,-32.56294,(-0.02355414-0.001520046j),(-0.9569458565715164-0.06600355516413738j),-0.3616410000000059,(0.68483881164451-0.7083505730462498j),-0.1288600990388175,(0.2777696511744898+0.10738225993464025j),(0.938479197153137+0.18813785075707798j)
1566,5202293750.0,-32.6725,(-0.02312299-0.00134522j),(-0.9453450091149295-0.059190093546305576j),-0.4712010000000077,(0.695546986768609-0.6808475642593016j),-0.2349457572333335,(0.27800306332673586+0.10809481027954905j),(0.9401064127458093+0.18589538982573678j)
1567,5202296875.0,-32.75384,(-0.02289248-0.001656031j),(-0.9356134928898698-0.07183958222996442j),-0.5525410000000051,(0.7209156864241176-0.6409258059574028j),-0.3128114154287544,(0.2782378364935584+0.1088066407369884j),(0.9416720340880108+0.18369837033566058j)
1568,5202300000.0,-32.8637,(-0.02256411-0.001742764j),(-0.9234979164908207-0.07543437402288419j),-0.6624010000000098,(0.7361365761723623-0.6050548118538405j),-0.4191970736232733,(0.27847396777715105+0.10951774755389783j),(0.9431790205680114+0.1815457710386303j)
1569,5202303125.0,-32.74837,(-0.02313208-0.001767061j),(-0.9359057218223836-0.07565551260789145j),-0.5470710000000096,(0.7661335789932753-0.5883954875012869j),-0.3003927318177872,(0.27871145426656263+0.11022812699157512j),(0.9446301631328601+0.17943657624460457j)
1570,5202306250.0,-32.5521,(-0.02343612-0.001498637j),(-0.9581794402715913-0.06552439789142633j),-0.3508010000000112,(0.7967210401397632-0.5850871021901064j),-0.1006483900123029,(0.2789502930377121+0.11093777532552376j),(0.9460280951014939+0.17736977872677667j)
1571,5202309375.0,-32.62012,(-0.02313905-0.001844932j),(-0.9495668863819944-0.07993586367516343j),-0.4188210000000083,(0.8186396723235042-0.5408383171503138j),-0.1651940482068141,(0.2791904811537511+0.1116466888463317j),(0.9473753022302418+0.17534438215994264j)
1572,5202312500.0,-32.56536,(-0.02351619-0.001709121j),(-0.9561129650722753-0.0737379023972126j),-0.3640610000000066,(0.8384797018505169-0.5221342845932319j),-0.1069597064013265,(0.27943201566473175+0.11235486385848499j),(0.9486741320779166+0.1733594031608039j)
1573,5202315625.0,-32.64951,(-0.02315135-0.001641307j),(-0.9470228555143512-0.0713464201722241j),-0.4482110000000077,(0.8469088355626938-0.4903680332267611j),-0.1876353645958417,(0.27967489360796927+0.11306229668124611j),(0.9499268027283625+0.17141387297041555j)
1574,5202318750.0,-32.6479,(-0.02330382-0.001228502j),(-0.9483352435685173-0.05419679937158127j),-0.4466010000000082,(0.8550410430420167-0.47722328616544124j),-0.1825510227903563,(0.2799191120080573+0.11376898364849888j),(0.951135410910681+0.16950683883360357j)
1575,5202321875.0,-32.64886,(-0.02315637-0.001168595j),(-0.9483497254301914-0.05206151063944762j),-0.4475610000000074,(0.86996260970138-0.4500639799734138j),-0.1800366809848697,(0.2801646678768819+0.11447492110859392j),(0.9523019395624334+0.1676373651123594j)
1576,5202325000.0,-32.63083,(-0.02334824-0.001061596j),(-0.9505686390289952-0.04743079022941808j),-0.4295310000000114,(0.8847928206031622-0.4257892213271714j),-0.1585323391802972,(0.28041155821399333+0.11518010542522068j),(0.9534282648775438+0.16580453416571597j)
1577,5202328125.0,-32.54511,(-0.02362613-0.001155087j),(-0.959826964437476-0.0511790143836241j),-0.3438110000000094,(0.9093466604821054-0.3965473020793571j),-0.0693379973748093,(0.280659780006263+0.11588453297622443j),(0.9545161628711124+0.1640074470350254j)
1578,5202331250.0,-32.88734,(-0.02284235-0.001104547j),(-0.922770589665411-0.048709217857002905j),-0.6860410000000101,(0.8867958169359125-0.3520027665315058j),-0.4080936555693242,(0.2809093302282548+0.11658820015447736j),(0.955567315502512+0.16224522395073404j)
1579,5202334375.0,-32.48495,(-0.02366866-0.0009347126j),(-0.9669388526510023-0.04246656965564043j),-0.2836510000000061,(0.9381601934970476-0.3454594977691942j),-0.0022293137638342,(0.28116020584224033+0.11729110336772193j),(0.9565833163837246+0.16051700469247168j)
1580,5202337500.0,-32.54587,(-0.02365161-0.001074178j),(-0.9599145824758492-0.04784793300765572j),-0.344571000000009,(0.9448935466888629-0.30582591035051077j),-0.0596749719583513,(0.28141240379821053+0.1179932390384144j),(0.9575656761044267+0.1588219488203574j)
1581,5202340625.0,-32.55449,(-0.02346506-0.0009663303j),(-0.9591559113280858-0.04374642854500691j),-0.3531910000000096,(0.9529827795683464-0.2775052312597623j),-0.0648206301528659,(0.2816659210342578+0.11869460360458954j),(0.9585158272027153+0.1571592357932565j)
1582,5202343750.0,-32.48103,(-0.02364855-0.0009585973j),(-0.9673305461463454-0.043493624534007506j),-0.2797310000000053,(0.9702352164580116-0.24786448637747252j),0.0121137116526242,(0.28192075447622134+0.11939519351868148j),(0.9594351288027224+0.1555280649972344j)
1583,5202346875.0,-32.66951,(-0.02321672-0.001266199j),(-0.9458790214315412-0.0557801714886782j),-0.4682110000000108,(0.960308689458129-0.19692480643291496j),-0.1728919465418954,(0.28217690103806725+0.12009500524838763j),(0.9603248709484506+0.1539276556882295j)
1584,5202350000.0,-32.54626,(-0.02361245-0.0006692343j),(-0.9605477196360235-0.031473180162318065j),-0.3449610000000049,(0.9759389975706149-0.19227296502764096j),-0.0461676047364036,(0.28243435762190316+0.12079403527650984j),(0.9611862786513836+0.1523572468685192j)
1585,5202353125.0,-32.66098,(-0.02313786-0.0008840511j),(-0.9475924663409709-0.040400148571345475j),-0.4596810000000104,(0.9708983227158473-0.14751174766314032j),-0.1574132629318327,(0.28269312111798917+0.12149228010079662j),(0.9620205156736051+0.15081609710506666j)
1586,5202356250.0,-32.48119,(-0.0239062-0.0005615093j),(-0.9679130873354895-0.027014693844943174j),-0.2798910000000063,(0.9943082911412642-0.13161004510517668j),0.0258510788736572,(0.28295318840512695+0.12218973623480023j),(0.9628286880663095+0.14930348429685544j)
1587,5202359375.0,-32.56172,(-0.02360227-0.001097049j),(-0.9581132804201632-0.04877797303656625j),-0.3604210000000094,(0.9913463147888779-0.07423898680077314j),-0.0512045793208599,(0.2832145563502966+0.12288640020670138j),(0.9636118474774196+0.1478187054060225j)
1588,5202362500.0,-32.57663,(-0.02366352-0.001114592j),(-0.9564396569856781-0.04928701546904551j),-0.3753310000000098,(0.9920104986020621-0.039940487877254426j),-0.0626402375153744,(0.28347722180904356+0.12358226856016591j),(0.9643709942492149+0.14636107615089164j)
1589,5202365625.0,-32.36642,(-0.02413232-0.001184338j),(-0.9797677225044724-0.052425191214606724j),-0.1651210000000063,(1.0175319030607681-0.004459306328493306j),0.1510441042901149,(0.2837411816254929+0.12427733785418403j),(0.9651070803171687+0.1449299306738163j)
1590,5202368750.0,-32.58381,(-0.02342041-0.0005302791j),(-0.9565671424085432-0.02588833222120978j),-0.382511000000008,(0.9927829918602065+0.0030829416164353516j),-0.0628715539044008,(0.28400643263235925+0.1249716046629109j),(0.9658210119250141+0.14352462118689438j)
1591,5202371875.0,-32.55646,(-0.02352965-0.0006330651j),(-0.9594645563616228-0.030058153461935303j),-0.3551610000000096,(0.9954695603809854+0.04108978100543812j),-0.0320472120989165,(0.28427297165134446+0.12566506557651608j),(0.9665136521697641+0.14214451759823032j)
1592,5202375000.0,-32.35452,(-0.02421536-0.0005810962j),(-0.9821179298440543-0.027911156094252463j),-0.1532210000000091,(1.017499791196199+0.0736268575857059j),0.1733671297065698,(0.2845407954927628+0.12635771720001246j),(0.967185823385382+0.14078900712890788j)
1593,5202378125.0,-32.53946,(-0.02367093-0.0008531621j),(-0.961029282836369-0.03889130455198864j),-0.3381610000000066,(0.9921021723900499+0.11777207655955484j),-0.0080985284888512,(0.2848099009559377+0.12704955615410507j),(0.9678383093801841+0.13945749391599854j)
1594,5202381250.0,-32.51199,(-0.0238525-0.0005192756j),(-0.9645317587481009-0.02526314154805676j),-0.3106910000000056,(0.993131529315736+0.13771008975447482j),0.0228458133166356,(0.28508028482921366+0.12774057907502906j),(0.9684718575349703+0.1381493986107906j)
