,Freq (Hz),Complex (decimal)
0,2500000000.0,(-0.03486061+0.01164627j)
1,2502300000.0,(-0.03077698+0.01933479j)
2,2504600000.0,(-0.02483749+0.02601814j)
3,2506900000.0,(-0.01807022+0.03107262j)
4,2509200000.0,(-0.0102253+0.03391838j)
5,2511500000.0,(-0.002153397+0.03522301j)
6,2513800000.0,(0.00614166+0.03465843j)
7,2516100000.0,(0.01415062+0.03243256j)
8,2518400000.0,(0.02112198+0.02827263j)
9,2520700000.0,(0.02697372+0.02257729j)
10,2523000000.0,(0.03151321+0.01567459j)
11,2525300000.0,(0.03430557+0.00807762j)
12,2527600000.0,(0.03540421-5.722046e-06j)
13,2529900000.0,(0.03472519-0.008556366j)
14,2532200000.0,(0.03193474-0.01622391j)
15,2534500000.0,(0.02748299-0.02345657j)
16,2536800000.0,(0.021492-0.02961349j)
17,2539100000.0,(0.01382637-0.034235j)
18,2541400000.0,(0.0052948-0.03689575j)
19,2543700000.0,(-0.003406525-0.03731155j)
20,2546000000.0,(-0.01239777-0.03604889j)
21,2548300000.0,(-0.02104378-0.03216934j)
22,2550600000.0,(-0.02773666-0.02644348j)
23,2552900000.0,(-0.03365135-0.01872826j)
24,2555200000.0,(-0.03756332-0.009973526j)
25,2557500000.0,(-0.03909492-0.000497818j)
26,2559800000.0,(-0.03800583+0.00924873j)
27,2562100000.0,(-0.03466797+0.01836395j)
28,2564400000.0,(-0.02891159+0.0266304j)
29,2566700000.0,(-0.02132988+0.03265572j)
30,2569000000.0,(-0.01271057+0.03671646j)
31,2571300000.0,(-0.003452301+0.03824806j)
32,2573600000.0,(0.00629234+0.03790283j)
33,2575900000.0,(0.01457977+0.03504562j)
34,2578200000.0,(0.02264023+0.03030396j)
35,2580500000.0,(0.02897263+0.02391052j)
36,2582800000.0,(0.03370667+0.01648331j)
37,2585100000.0,(0.03657913+0.00812531j)
38,2587400000.0,(0.03726006-0.0006084442j)
39,2589700000.0,(0.03602219-0.009372711j)
40,2592000000.0,(0.03302574-0.01765442j)
41,2594300000.0,(0.02796173-0.02487564j)
